id_e,scope,location_mentioned,text,keywords,text_length,relevance,relevance_category,primary_emotion,emotion_intensity,urban_value,l1_confidence,has_location,like_count,comment_count,tags,source,url,crawl_time,publish_time,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type
e1717,规划范围,西陵区,夏天的东山公园，图书馆环境很好氛围很好,"东山,氛围,图书馆,公园,夏天",19,relevant,城市,怀念,5,high,0.97,True,40,3,城市记忆|打卡宜昌,weibo,https://weibo.com/7965614024/99cbe39f,2026-06-13T12:00:00.000000,2026-03-14T13:24:19,111.35416015280346,30.7116178071593,533925.27,3399055.81,稀疏区域,背景
e1718,规划范围,东山公园,城东大道广场舞音响太吵了，大家有没有同感,"太吵,同感,城东,音响,大道",20,relevant,城市,好奇,5,high,0.84,True,22,4,环境|城市,xiaohongshu,https://www.xiaohongshu.com/explore/1860ad9e81e12a6e899f6986,2026-06-13T12:00:00.000000,2026-05-21T17:03:54,111.31289067880657,30.692436411174043,529977.94,3396917.51,稀疏区域,背景
e1719,规划范围,三峡大学,国贸大厦的街区的历史感保留得很好，老宜昌人的记忆,"历史感,街区,国贸,宜昌,大厦",24,relevant,城市,期待,4,high,0.8,True,12,2,城市记忆|文化|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/47be78c11f9a9eb9461f3ce3,2026-06-13T12:00:00.000000,2026-05-08T23:19:49,111.32887109515637,30.688022448389184,531510.46,3396432.53,稀疏区域,背景
e1720,规划范围,伍家岗区,白龙岗小区要通天然气了，有业主群吗求拉,"要通,龙岗,业主,小区,天然气",19,relevant,城建,期待,4,medium,0.94,True,9,5,城建,xiaohongshu,https://www.xiaohongshu.com/explore/72619d88efb60fd16c470049,2026-06-13T12:00:00.000000,2026-05-17T15:12:37,111.34391592450112,30.7233069382767,532939.99,3400348.68,稀疏区域,背景
e1721,规划范围,葛洲坝,对比前几年，运河公园河水发臭了越来越严重了,"发臭,河水,运河,公园,对比",21,relevant,城市,期待,1,high,0.93,True,558,19,城市生活,weibo,https://weibo.com/1531796904/95ca8f2b,2026-06-13T12:00:00.000000,2026-05-05T04:32:22,111.3289967496128,30.69380807515207,531520.62,3397073.99,稀疏区域,背景
e1722,规划范围,白龙岗小区,水悦城的非遗活动很有意思，老宜昌人的记忆,"水悦城,宜昌,有意思,记忆,活动",20,relevant,城市,期待,3,high,0.94,True,3,0,宜昌|城市记忆,xiaohongshu,https://www.xiaohongshu.com/explore/faf5dfc5aaf91d4730008cfb,2026-06-13T12:00:00.000000,2026-05-29T15:00:36,111.36332930115093,30.71767504558255,534801.42,3399730.16,稀疏区域,背景
e1723,规划范围,水悦城,体育场路加油站环境整治后好多了，但河道漂浮垃圾还是存在,"加油站,体育场,漂浮,垃圾,整治",27,relevant,环境,喜爱,5,high,0.86,True,55,6,宜昌|环境|生活,xiaohongshu,https://www.xiaohongshu.com/explore/90a5a9b33627def23cfaaca1,2026-06-13T12:00:00.000000,2026-04-12T12:43:50,111.3216540343275,30.75471204349242,530797.76,3403824.1,稀疏区域,背景
e1724,规划范围,锦绣社区,夷陵广场的公交站台如果能更新就好了,"夷陵,站台,公交,广场,更新",17,relevant,社区,中性,3,high,0.88,True,31801,356,民生|宜昌|社区,xiaohongshu,https://www.xiaohongshu.com/explore/58f4adf8cdf6e157baaad78a,2026-06-13T12:00:00.000000,2026-04-22T13:31:46,111.2997859215904,30.702677925404636,528719.34,3398049.5,稀疏区域,背景
e1725,规划范围,滨江公园,锦绣社区的城市书房24小时开放，拍照超出片,"24,拍照,锦绣,书房,社区",21,relevant,城市,期待,4,high,0.88,True,10,2,城市记忆|宜昌文化,weibo,https://weibo.com/3365383523/5ab80ed8,2026-06-13T12:00:00.000000,2026-04-16T09:10:54,111.35193671600024,30.67896435772396,533723.63,3395435.0,稀疏区域,背景
e1726,规划范围,夷陵区,沿江大道的公共厕所如果能升级就好了,"公共厕所,沿江,大道,升级,如果",17,relevant,城市,中性,2,low,0.71,True,14,2,城市设施|宜昌身边事|民生关注,weibo,https://weibo.com/6038235503/c3574303,2026-06-13T12:00:00.000000,2026-03-15T01:54:08,111.27365513498582,30.711423700953564,526213.65,3399012.71,稀疏区域,背景
e1727,规划范围,锦绣社区,体育场路的文化节办得有声有色，拍照超出片,"文化节,有声有色,办得,拍照,体育场",20,relevant,城市,喜爱,1,low,0.84,True,4,3,宜昌|打卡|文化|城市记忆,xiaohongshu,https://www.xiaohongshu.com/explore/ccf1ffeb37af830c059806fd,2026-06-13T12:00:00.000000,2026-03-26T14:10:48,111.29159856316534,30.713336433481054,527931.92,3399229.09,稀疏区域,背景
e1728,规划范围,长江,万达金街红绿灯不够用，打12345有用吗,"有用吗,金街,12345,万达,红绿灯",20,relevant,城市,愤怒,4,low,0.99,True,26,4,城市生活|社区|宜昌|民生,xiaohongshu,https://www.xiaohongshu.com/explore/2ae6ca10fa273f87657fdcad,2026-06-13T12:00:00.000000,2026-03-19T12:58:32,111.31209893332606,30.711667191491152,529896.16,3399049.32,稀疏区域,背景
e1729,规划范围,云集路,住在云集路附近，空气有异味，快受不了了,"异味,云集,受不了,空气,附近",19,relevant,城市,满足,1,high,0.86,True,22,3,宜昌环境|城市生活|身边事,weibo,https://weibo.com/4930746258/2c6d7fcb,2026-06-13T12:00:00.000000,2026-04-15T10:33:40,111.34577110370533,30.72657906428595,533116.56,3400711.99,稀疏区域,背景
e1730,规划范围,运河公园,对比隔壁运河公园，我们万达广场的防盗门好几天没人修,"没人修,防盗门,万达,隔壁,运河",25,relevant,设施,好奇,1,high,0.98,True,9,2,市政设施,su12345,https://su12345.yichang.gov.cn/complaint/S2026223732,2026-06-13T12:00:00.000000,2026-04-12T12:00:39,111.28919658106724,30.689014233345848,527708.79,3396532.02,稀疏区域,背景
e1731,规划范围,白龙岗小区,每次路过CBD都闻到渣土车半夜经过噪音大,"渣土,CBD,噪音,闻到,路过",20,relevant,环境,满足,3,low,0.99,True,17,1,河道管理,su12345,https://su12345.yichang.gov.cn/complaint/S2026299972,2026-06-13T12:00:00.000000,2026-04-18T10:17:57,111.28671782620808,30.737575332524482,527457.53,3401915.15,稀疏区域,背景
e1732,规划范围,万达广场,白龙岗小区南门最近在修路，邻居们都在讨论,"龙岗,邻居们,修路,南门,小区",20,relevant,规划,中性,1,low,0.79,True,11,1,规划,dianping,https://www.dianping.com/review/61335337,2026-06-13T12:00:00.000000,2026-04-27T14:51:42,111.32309800005457,30.691704561045675,530956.14,3396839.14,稀疏区域,背景
e1733,规划范围,珍珠路,东山大道要进行老旧管网改造，有业主群吗求拉,"老旧,管网,东山,业主,大道",21,relevant,城建,愤怒,2,medium,0.82,True,27,3,规划|城建,dianping,https://www.dianping.com/review/72464321,2026-06-13T12:00:00.000000,2026-05-01T04:30:54,111.33621820874703,30.670942376200273,532220.09,3394541.03,稀疏区域,背景
e1734,规划范围,夷陵广场,磨基山森林公园外卖的收费不合理问题，已经反映多次,"外卖,磨基山,森林公园,不合理,收费",24,relevant,民生,愤怒,1,medium,0.83,True,10,5,民生|生活便利|宜昌服务,weibo,https://weibo.com/7471576819/de498c30,2026-06-13T12:00:00.000000,2026-05-04T20:33:50,111.32031012465376,30.709707842503107,530683.34,3398834.31,稀疏区域,背景
e1735,规划范围,夷陵广场,夷陵广场喷泉的社区医院人手不够,"夷陵,喷泉,人手,社区,广场",15,relevant,社区,中性,2,high,0.79,True,11,2,社区服务|物业服务,meituan,https://www.meituan.com/meishi/535379276/,2026-06-13T12:00:00.000000,2026-04-23T02:57:58,111.37109751712376,30.681263655913366,535558.85,3395695.83,稀疏区域,背景
e1736,规划范围,运河公园,磨基山公园的环境问题：渣土车半夜经过噪音大,"渣土,磨基山,噪音,半夜,公园",21,relevant,环境,愤怒,3,high,0.86,True,3,4,身边事|宜昌环境,weibo,https://weibo.com/7933399134/26b60cf1,2026-06-13T12:00:00.000000,2026-04-07T12:52:01,111.38752708682256,30.681600895206078,537133.02,3395738.53,稀疏区域,背景
e1737,规划范围,夷陵大道,夷陵大道的老字号店铺值得打卡，推荐大家去看看,"打卡,老字号,夷陵,店铺,大道",22,relevant,城市,失望,2,low,0.72,True,65,4,文化|打卡|宜昌|城市记忆,xiaohongshu,https://www.xiaohongshu.com/explore/41f9ae2fbf9af8c16847161a,2026-06-13T12:00:00.000000,2026-05-02T23:44:22,111.32558174497773,30.697478284203132,531192.25,3397479.93,稀疏区域,背景
e1738,规划范围,胜利四路,夷陵大道新开了药店，方便多了,"夷陵,新开,药店,大道,方便",14,relevant,社区,中性,4,low,0.85,True,26,4,社区|便民|生活服务|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/8edfd50ad3e86390d4589487,2026-06-13T12:00:00.000000,2026-05-21T11:40:00,111.36816486721929,30.673167505307603,535280.78,3394797.32,稀疏区域,背景
e1739,规划范围,城东大道,今天看到体育场路公交线路要调整的通告,"公交线路,体育场,通告,今天,看到",18,relevant,规划,愤怒,1,low,0.79,True,6,3,宜昌|规划|新鲜事,xiaohongshu,https://www.xiaohongshu.com/explore/29dad9cc3c8d4e483a42c2bb,2026-06-13T12:00:00.000000,2026-05-08T08:55:02,111.32393846452838,30.726130202451934,531025.65,3400655.98,稀疏区域,背景
e1740,规划范围,葛洲坝,每天路过水悦城，消防通道好几天没人修太危险了,"水悦城,没人修,消防通道,路过,危险",22,relevant,社区,怀念,4,low,0.74,True,7,0,社区|民生|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/687b5db1046e4b33a4c9c4b1,2026-06-13T12:00:00.000000,2026-06-01T18:29:58,111.32529481836916,30.716407271229862,531158.68,3399578.42,稀疏区域,背景
e1741,规划范围,夷陵区,港窑路口旁边要盖商业综合体，有业主群吗求拉,"港窑,要盖,综合体,路口,业主",21,relevant,规划,好奇,5,low,0.81,True,22,0,新鲜事|规划,xiaohongshu,https://www.xiaohongshu.com/explore/e28d741761e6bb607472e830,2026-06-13T12:00:00.000000,2026-03-21T09:17:47,111.34561315876272,30.68189785813252,533116.69,3395758.34,稀疏区域,背景
e1742,规划范围,运河公园,运河公园步道业主在投诉物业，有人了解情况吗,"投诉,业主,运河,公园,物业",21,relevant,城建,失望,4,medium,0.83,True,7,3,城建|规划|新鲜事|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/c3f85991648bd98012393743,2026-06-13T12:00:00.000000,2026-04-21T16:14:08,111.36922848784704,30.67062131378003,535383.63,3394515.37,稀疏区域,背景
e1743,规划范围,夷陵广场,沿江大道中段健身器材终于要换新了，期待,"健身器材,要换,中段,沿江,大道",19,relevant,城市,愤怒,2,medium,0.72,True,78,7,民生关注|宜昌身边事|城市设施,weibo,https://weibo.com/3015865027/a243ac2f,2026-06-13T12:00:00.000000,2026-03-21T17:16:47,111.31122541009412,30.732283084855133,529806.14,3401334.68,稀疏区域,背景
e1744,规划范围,西陵区,今天看到胜利四路滨江老旧小区加装电梯的通告,"老旧,滨江,四路,通告,电梯",21,relevant,民生,中性,3,medium,0.77,True,7,2,宜昌新闻|民生实事,weibo,https://weibo.com/8756169143/be811377,2026-06-13T12:00:00.000000,2026-04-25T08:36:32,111.35883439496908,30.7321898324229,534365.72,3401337.96,稀疏区域,背景
e1745,规划范围,葛洲坝,沿江大道中段规划方案公示了，公示期到月底,"公示,期到,中段,沿江,大道",20,relevant,城建,怀念,5,high,0.89,True,276,13,城建动态|宜昌新闻,weibo,https://weibo.com/7428783468/1b082b4f,2026-06-13T12:00:00.000000,2026-04-28T21:03:52,111.35501921744917,30.71667579032655,534005.78,3399616.82,稀疏区域,背景
e1746,规划范围,发展大道,珍珠路的消防通道如果能更新就好了,"消防通道,珍珠,更新,如果",16,relevant,城市,愤怒,4,high,0.82,True,50,1,社区|宜昌|城市生活|民生,xiaohongshu,https://www.xiaohongshu.com/explore/078e55f206f9055765351878,2026-06-13T12:00:00.000000,2026-05-20T10:06:24,111.35295389405064,30.713592794648775,533809.03,3399274.4,稀疏区域,背景
e1747,规划范围,城东大道,住在夷陵大道，无障碍通道需要增加真是受够了,"受够了,无障碍,夷陵,大道,通道",21,relevant,设施,满足,2,high,0.76,True,12,5,公共设施|基础设施,dianping,https://www.dianping.com/review/30859174,2026-06-13T12:00:00.000000,2026-04-04T16:23:43,111.32637864398878,30.703345870636724,531266.71,3398130.66,稀疏区域,背景
e1748,规划范围,东山,听说磨基山森林公园准备建垃圾中转站，真的假的,"磨基山,真的假,中转站,森林公园,垃圾",22,relevant,规划,失望,2,high,0.92,True,54,5,规划,xiaohongshu,https://www.xiaohongshu.com/explore/23a58af1d15bdb67597db750,2026-06-13T12:00:00.000000,2026-05-08T11:39:39,111.36506316255387,30.670094987040475,534984.65,3394455.72,稀疏区域,背景
e1749,规划范围,西陵一路,东山公园消防通道被占了，反映了好几次了,"消防通道,东山,公园,几次,反映",19,relevant,城市,满足,3,high,0.83,True,5,3,宜昌身边事|民生关注|城市设施,weibo,https://weibo.com/7998169818/14fd7443,2026-06-13T12:00:00.000000,2026-04-18T18:23:27,111.33756303854767,30.731309167599555,532328.84,3401234.0,稀疏区域,背景
e1750,规划范围,云集路,香山福久源的药店需要排队排很久，大家有没有同感,"福久源,同感,香山,药店,排队",23,relevant,社区,期待,3,low,0.8,True,10,2,社区|便民|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/d4ce36bec1c2837025502c69,2026-06-13T12:00:00.000000,2026-05-17T13:53:47,111.2952599990188,30.716757208100077,528281.65,3399609.26,稀疏区域,背景
e1751,规划范围,黄柏河,磨基山森林公园小区要改造了，有没有业主群,"磨基山,森林公园,业主,小区,有没有",20,relevant,民生,中性,2,high,0.87,True,12,1,民生实事,weibo,https://weibo.com/2093536406/0c6bb101,2026-06-13T12:00:00.000000,2026-04-03T17:42:39,111.33410026744707,30.70171081729178,532006.98,3397951.57,稀疏区域,背景
e1752,规划范围,体育场路,香格里拉的小区门口乱倒建筑垃圾，谁能来管管,"香格里拉,管管,垃圾,小区,门口",21,relevant,环境,怀念,1,medium,0.95,True,8,4,生活|宜昌|环境,xiaohongshu,https://www.xiaohongshu.com/explore/722b8deb3a314338a5eb2bc5,2026-06-13T12:00:00.000000,2026-05-17T05:51:53,111.34198165801111,30.65696656698705,532777.13,3392993.28,稀疏区域,背景
e1753,规划范围,夷陵区,滨江公园银行终于解决了，等了很久,"滨江,公园,终于,解决,银行",16,relevant,社区,期待,2,low,0.74,True,6,5,便民|生活服务|社区,xiaohongshu,https://www.xiaohongshu.com/explore/02137afa2a117ee712b7bb20,2026-06-13T12:00:00.000000,2026-06-02T10:10:20,111.29820812102862,30.695206395021525,528570.39,3397220.77,稀疏区域,背景
e1754,规划范围,长江,白龙岗小区的灰尘特别大，窗户都不敢开，谁能来管管,"龙岗,管管,灰尘,窗户,小区",24,relevant,城市,中性,4,low,0.98,True,5,2,城市生活,weibo,https://weibo.com/6931042229/a990bf4d,2026-06-13T12:00:00.000000,2026-03-13T07:06:03,111.33992636695103,30.709869142280155,532562.38,3398857.72,稀疏区域,背景
e1755,规划范围,绿萝路,三峡大学沁苑最近开发商跑路了，邻居们都在讨论,"沁苑,邻居们,三峡,开发商,讨论",22,relevant,规划,满足,5,medium,0.8,True,90,6,道路施工|规划公示,su12345,https://su12345.yichang.gov.cn/complaint/S2026283969,2026-06-13T12:00:00.000000,2026-04-12T19:39:49,111.29476335054417,30.703820088405198,528237.85,3398174.86,稀疏区域,背景
e1756,规划范围,滨江公园,今天看到运河公园要建新的地铁站的通告,"地铁站,建新,通告,运河,公园",18,relevant,城建,怀念,3,low,0.83,True,3,3,民生实事|城建动态|宜昌新闻,weibo,https://weibo.com/6913551476/5faff752,2026-06-13T12:00:00.000000,2026-05-12T23:52:31,111.3296353354104,30.72793480468295,531570.69,3400857.64,稀疏区域,背景
e1757,规划范围,珍珠路,水悦城星巴克最近要建新的地铁站，邻居们都在讨论,"星巴克,水悦城,地铁站,邻居们,建新",23,relevant,本地新闻,怀念,1,high,0.94,True,15,1,本地新闻,meituan,https://www.meituan.com/meishi/527357843/,2026-06-13T12:00:00.000000,2026-04-03T12:53:12,111.35188871422564,30.718482579934324,533705.3,3399816.19,稀疏区域,背景
e1758,规划范围,东山,原来水悦城博物馆免费开放了，今天才发现,"水悦城,免费,博物馆,开放,原来",19,relevant,城市,中性,4,high,0.83,True,5,1,宜昌文化|城市记忆|打卡宜昌,weibo,https://weibo.com/4361540515/d5cd904a,2026-06-13T12:00:00.000000,2026-03-24T14:01:07,111.32249785047148,30.749457305281794,530880.23,3403241.76,稀疏区域,背景
e1759,规划范围,运河公园,体育场路加油站的绿化带被破坏了问题，已经持续大半年了,"绿化带,大半年,加油站,体育场,破坏",26,relevant,城市,好奇,2,high,0.74,True,54,0,身边事|城市生活|宜昌环境,weibo,https://weibo.com/5295622983/ebf17d04,2026-06-13T12:00:00.000000,2026-05-22T03:18:48,111.29220930578542,30.713070176321583,527990.5,3399199.73,稀疏区域,背景
e1760,规划范围,滨江公园,关注均瑶广场业主在投诉物业的最新进展,"均瑶,最新进展,投诉,业主,广场",18,relevant,本地新闻,愤怒,5,high,0.79,True,1,0,本地新闻,meituan,https://www.meituan.com/meishi/136950142/,2026-06-13T12:00:00.000000,2026-04-12T15:34:28,111.35606781883455,30.685556251441543,534117.17,3396167.06,稀疏区域,背景
e1761,规划范围,国贸大厦,胜利四路的晚上光污染严重影响了周边居民生活,"光污染,四路,周边,胜利,晚上",21,relevant,环境,满足,4,high,0.98,True,3,5,身边事|宜昌环境,weibo,https://weibo.com/6476590962/069ca22d,2026-06-13T12:00:00.000000,2026-03-20T17:21:13,111.33856494006187,30.704575428301084,532433.74,3398270.44,稀疏区域,背景
e1762,规划范围,点军区,胜利四路滨江物业费终于调整了，等了很久,"物业费,滨江,四路,胜利,终于",19,relevant,社区,中性,5,high,0.82,True,1,4,社区|便民,xiaohongshu,https://www.xiaohongshu.com/explore/b9bdc67568b903e975a4136b,2026-06-13T12:00:00.000000,2026-05-01T09:11:33,111.3464148226703,30.684862661794533,533192.49,3396087.27,稀疏区域,背景
e1763,规划范围,CBD,磨基山公园垃圾桶没人管，打12345有用吗,"有用吗,磨基山,12345,垃圾桶,没人管",21,relevant,城市,好奇,1,high,0.9,True,108,8,社区|民生|城市生活,xiaohongshu,https://www.xiaohongshu.com/explore/a30933b0b574cfdf0da3b2d0,2026-06-13T12:00:00.000000,2026-03-23T12:21:31,111.37306178024369,30.66287113354825,535753.84,3393657.36,稀疏区域,背景
e1764,规划范围,长江,早起儿童公园散步，但下水道反味体验很差,"儿童公园,反味,下水道,很差,散步",19,relevant,城市,喜爱,5,medium,0.92,True,350,22,宜昌环境|身边事|城市生活,weibo,https://weibo.com/1696745582/8afee330,2026-06-13T12:00:00.000000,2026-03-13T21:06:52,111.3507954249965,30.726858847877132,533597.67,3400744.5,稀疏区域,背景
e1765,规划范围,三峡大学,关注滨江公园规划方案公示了的最新进展,"滨江,最新进展,公示,公园,规划",18,relevant,城建,怀念,1,medium,0.83,True,22,5,宜昌|新鲜事|城建|规划,xiaohongshu,https://www.xiaohongshu.com/explore/e170cf3b8f3263a4119da24e,2026-06-13T12:00:00.000000,2026-04-13T15:08:28,111.29414975776187,30.719429185253915,528174.53,3399905.21,稀疏区域,背景
e1766,规划范围,运河公园,胜利四路滨江的红绿灯不够用,"红绿灯,滨江,四路,不够,胜利",13,relevant,城市,失望,1,low,0.97,True,3,4,社区|民生|宜昌|城市生活,xiaohongshu,https://www.xiaohongshu.com/explore/2f815c8f0d1eb0bd8d1dcd4a,2026-06-13T12:00:00.000000,2026-03-25T00:35:18,111.32824562164076,30.713738566918707,531442.19,3399283.38,稀疏区域,背景
e1767,规划范围,万达广场,锦绣社区老旧小区加装电梯，公示期到月底,"期到,老旧,锦绣,电梯,公示",19,relevant,城建,怀念,4,medium,0.96,True,698,31,宜昌|城建,xiaohongshu,https://www.xiaohongshu.com/explore/a05c7d3bd30f7f6d2c904850,2026-06-13T12:00:00.000000,2026-05-04T19:06:23,111.37387540262006,30.68343030961514,535824.23,3395936.92,稀疏区域,背景
e1768,规划范围,体育场路,体育场路加油站新装的充电桩挺好的，给社区点赞,"点赞,新装,加油站,体育场,充电",22,relevant,民生,好奇,4,high,0.86,True,7,4,宜昌|民生,xiaohongshu,https://www.xiaohongshu.com/explore/fa1f48d650b73af1fb3afc5c,2026-06-13T12:00:00.000000,2026-05-01T17:19:36,111.29597709263695,30.705846027545327,528353.53,3398399.77,稀疏区域,背景
e1769,规划范围,西陵区,儿童公园新开了外卖，方便多了,"外卖,儿童公园,新开,方便",14,relevant,民生,怀念,2,medium,0.86,True,86,7,宜昌服务|民生|生活便利,weibo,https://weibo.com/6362972422/46d14798,2026-06-13T12:00:00.000000,2026-03-18T16:28:29,111.3425288614605,30.65642159169821,532829.76,3392933.02,稀疏区域,背景
e1770,规划范围,锦绣社区,点军区诗歌朗诵今年在儿童公园办得不错,"诗歌朗诵,点军区,儿童公园,办得,不错",18,relevant,城市,好奇,2,medium,0.99,True,18,4,城市记忆,xiaohongshu,https://www.xiaohongshu.com/explore/150cf4be6dcb4b105b23a46d,2026-06-13T12:00:00.000000,2026-05-29T22:09:14,111.3016731610186,30.7403982024194,528888.89,3402231.86,稀疏区域,背景
e1771,规划范围,猇亭区,每天路过三峡大学，红绿灯好几天没人修太危险了,"没人修,红绿灯,三峡,路过,危险",22,relevant,城市,期待,4,medium,0.81,True,5,0,宜昌|城市生活,xiaohongshu,https://www.xiaohongshu.com/explore/069ca9a0fc73e152eeaf8ed0,2026-06-13T12:00:00.000000,2026-04-17T14:22:32,111.326194314881,30.729904388794726,531240.49,3401075.04,稀疏区域,背景
e1772,规划范围,黄柏河,分享一下云集路公交线路要调整的最新消息,"最新消息,公交线路,云集,分享,一下",19,relevant,城建,喜爱,3,low,0.79,True,307,9,城建|新鲜事|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/44044bd47df89bf6135b2097,2026-06-13T12:00:00.000000,2026-04-24T11:28:14,111.2951973009701,30.73253332163657,528271.04,3401358.27,稀疏区域,背景
e1773,规划范围,点军区,国贸大厦的红绿灯终于设计不合理了,"红绿灯,国贸,大厦,不合理,设计",16,relevant,设施,愤怒,4,low,0.86,True,33,3,公共设施,su12345,https://su12345.yichang.gov.cn/complaint/S2026441647,2026-06-13T12:00:00.000000,2026-03-14T11:58:45,111.36603600844592,30.683691893539756,535072.97,3395963.44,稀疏区域,背景
e1774,规划范围,云集路,珍珠路小学和绿萝路的银行对比，差距太大了,"绿萝路,珍珠,小学,差距,对比",20,relevant,社区,愤怒,1,high,0.9,True,32,3,生活服务|社区|便民,xiaohongshu,https://www.xiaohongshu.com/explore/02de0b04718aad7b05b84687,2026-06-13T12:00:00.000000,2026-03-22T10:20:49,111.36223435255292,30.695599539416982,534704.44,3397282.4,稀疏区域,背景
e1775,规划范围,运河公园,夷陵区的楼梯扶手终于太旧了了,"夷陵区,楼梯扶手,太旧,终于",14,relevant,城市,怀念,3,low,0.76,True,77,7,社区|城市生活|宜昌|民生,xiaohongshu,https://www.xiaohongshu.com/explore/f5a35ea2597721eb4f3914fa,2026-06-13T12:00:00.000000,2026-04-03T19:08:20,111.32573943921462,30.704607756861392,531205.07,3398270.39,稀疏区域,背景
e1776,规划范围,国贸大厦,绿萝路小区的下水道好几天没人修，物业一直不解决,"绿萝路,没人修,下水道,小区,物业",23,relevant,设施,期待,4,low,0.82,True,26,5,基础设施|公共设施,dianping,https://www.dianping.com/review/95608481,2026-06-13T12:00:00.000000,2026-06-03T13:44:19,111.36655481986267,30.672089520984684,535126.88,3394677.31,稀疏区域,背景
e1777,规划范围,长江,体育场路的环境问题：小区门口乱倒建筑垃圾,"体育场,垃圾,小区,门口,建筑",20,relevant,环境,失望,1,high,0.84,True,4,3,宜昌环境,weibo,https://weibo.com/3990656920/af4ff530,2026-06-13T12:00:00.000000,2026-06-01T04:08:58,111.34055152225832,30.73713252361081,532613.09,3401880.48,稀疏区域,背景
e1778,规划范围,沿江大道,运河公园的环境问题：广场舞音响太吵了,"太吵,音响,运河,广场,公园",18,relevant,城市,满足,1,medium,0.89,True,1385,47,城市生活|身边事,weibo,https://weibo.com/8331819489/da561392,2026-06-13T12:00:00.000000,2026-05-12T10:11:31,111.2666145057748,30.719906977917173,525536.99,3399951.59,稀疏区域,背景
e1779,规划范围,沿江大道,对比隔壁葛洲坝，我们沿江大道的快递柜被占了,"快递,葛洲坝,隔壁,沿江,大道",21,relevant,设施,好奇,1,medium,0.75,True,95,8,基础设施,meituan,https://www.meituan.com/meishi/575398930/,2026-06-13T12:00:00.000000,2026-03-20T15:54:37,111.35848439807347,30.642974600914535,534363.79,3391446.99,稀疏区域,背景
e1780,规划范围,三峡大学,伍家岗区的防盗门不够用,"伍家岗区,防盗门,不够",11,relevant,社区,喜爱,3,high,0.7,True,0,3,民生|社区|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/cf8126f9edbdb57fc41de607,2026-06-13T12:00:00.000000,2026-04-19T06:07:25,111.33798783380182,30.74390825147369,532365.31,3402630.93,稀疏区域,背景
e1781,规划范围,沿江大道,沿江大道的滨江的文化墙更新了,"滨江,沿江,大道,更新,文化",14,relevant,城市,好奇,3,high,0.8,True,5,1,宜昌文化|城市记忆,weibo,https://weibo.com/8883148700/aaa9c57b,2026-06-13T12:00:00.000000,2026-06-11T22:57:14,111.29129531894351,30.688616053147072,527909.99,3396488.39,稀疏区域,背景
e1782,规划范围,均瑶广场,每天路过运河公园步道，楼梯扶手太旧了太危险了,"楼梯扶手,太旧,路过,运河,公园",22,relevant,城市,怀念,2,low,0.91,True,11,0,宜昌身边事|城市设施|民生关注,weibo,https://weibo.com/7433793508/52f32a49,2026-06-13T12:00:00.000000,2026-04-17T08:24:51,111.28629332356212,30.695055054068725,527428.91,3397201.02,稀疏区域,背景
e1783,规划范围,磨基山公园,均瑶广场的老建筑翻新后挺有味道值得一逛,"均瑶,一逛,翻新,味道,广场",19,relevant,城市,满足,5,low,0.86,True,4,4,城市记忆,weibo,https://weibo.com/9117490489/3d7fd643,2026-06-13T12:00:00.000000,2026-04-17T14:00:54,111.32077471572275,30.708488439910393,530728.23,3398699.25,稀疏区域,背景
e1784,规划范围,滨江公园,胜利四路新装的健身器材挺好的，给社区点赞,"健身器材,点赞,新装,四路,社区",20,relevant,社区,失望,1,low,0.96,True,30,4,社区|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/9d10370367414bbbfeab983d,2026-06-13T12:00:00.000000,2026-04-05T16:54:12,111.31212380541739,30.722667104154382,529895.14,3400268.83,稀疏区域,背景
e1785,规划范围,CBD,周末去点军区逛了逛，图书馆环境很好,"点军区,周末,图书馆,环境",17,relevant,城市,愤怒,3,high,0.85,True,2,3,城市记忆,xiaohongshu,https://www.xiaohongshu.com/explore/ac1879f6cacc43e383639c93,2026-06-13T12:00:00.000000,2026-04-18T08:21:34,111.35231081229473,30.686662910105596,533756.8,3396288.62,稀疏区域,背景
e1786,规划范围,滨江公园,长江瑞景的河道漂浮垃圾，谁能来管管,"瑞景,管管,漂浮,垃圾,河道",17,relevant,城市,满足,2,low,0.93,True,14,5,宜昌环境|城市生活|身边事,weibo,https://weibo.com/6363696302/64aa7618,2026-06-13T12:00:00.000000,2026-06-11T08:36:49,111.32571003784948,30.706021446114406,531201.8,3398427.11,稀疏区域,背景
e1787,规划范围,东山公园,CBD附近红绿灯设计不合理，出行很不方便,"CBD,红绿灯,出行,不合理,方便",20,relevant,设施,好奇,1,low,0.81,True,955,72,基础设施,meituan,https://www.meituan.com/meishi/117623791/,2026-06-13T12:00:00.000000,2026-06-01T00:14:12,111.32362663603779,30.699988661188367,531004.14,3397757.7,稀疏区域,背景
