id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type,score,polarity,l2_confidence,emotion_type,category,target_type,target_detail
e2397,xiling_wujia,dianping,2026-05-04T06:58:38+08:00,2026-05-04T06:58:38+08:00,国庆活动办得热闹喜庆,"办得,喜庆,热闹,国庆,活动",10,urban_planning,event,期待,0.92,positive,0.92,low,0.508,True,宜昌,relevant,商务住宅,6,0,住宅小区,,T3,弘洋·东郡A区,main,general,111.3589,30.6422,534407.3,3.3913655e+06,弘洋·东郡A区,商务住宅,0.86,Very Positive,0.1,喜悦满意,喜悦满意,,
e2398,xiling_wujia,meituan,2026-05-04T13:58:19+08:00,2026-05-04T13:58:19+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_operation,service,愤怒,1.0,negative,1.0,low,0.455,True,宜昌,relevant,购物服务,2,0,建材五金市场,,T3,立邦官方(宜昌金东山店),main,general,111.3205,30.7021,530705.2,3.397991e+06,立邦官方(宜昌金东山店),购物服务,0.1,Very Negative,0.13,不满抱怨,不满抱怨,,
e2399,xiling_wujia,xiaohongshu,2026-05-01T03:41:32+08:00,2026-05-01T03:41:32+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_operation,culture,满足,1.0,positive,1.0,low,0.475,True,宜昌,relevant,住宿服务,3,2,宾馆酒店,,T3,顺华商务酒店(宜昌万达店),main,general,111.315,30.6733,530189.75,3.3948008e+06,顺华商务酒店(宜昌万达店),住宿服务,0.94,Very Positive,0.12,期待建议,期待建议,,
e2400,xiling_wujia,meituan,2026-05-04T03:04:11+08:00,2026-05-04T03:04:11+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,event,满足,1.0,positive,1.0,low,0.584,True,宜昌,relevant,体育休闲服务,4,3,医疗保健服务场所,,T3,宜昌市第二人民医院-体检,main,general,111.2808,30.7059,526897.56,3.398407e+06,宜昌市第二人民医院-体检,体育休闲服务,0.99,Very Positive,0.11,期待建议,期待建议,,
e2401,xiling_wujia,xiaohongshu,2026-05-04T17:32:08+08:00,2026-05-04T17:32:08+08:00,路灯坏了几天没人修，晚上黑得可怕,"没人修,黑得,路灯,可怕,晚上",16,urban_operation,facility,愤怒,1.0,negative,1.0,high,0.45,True,宜昌,relevant,商务住宅,13,8,住宅小区,,T3,香山总部鑫苑,main,general,111.334,30.7433,531988.3,3.402557e+06,香山总部鑫苑,商务住宅,0.01,Very Negative,0.16,不满抱怨,不满抱怨,,
e2402,xiling_wujia,meituan,2026-05-02T14:28:17+08:00,2026-05-02T14:28:17+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_operation,service,喜爱,1.0,positive,1.0,low,0.451,True,宜昌,relevant,生活服务,5,5,生活服务场所,,T3,伍投·璞境营销中心,main,general,111.3616,30.6522,534660.7,3.3924758e+06,伍投·璞境营销中心,生活服务,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e2403,xiling_wujia,meituan,2026-05-01T01:02:51+08:00,2026-05-01T01:02:51+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_renewal,service,满足,0.82,positive,0.82,low,0.564,True,宜昌,relevant,商务住宅,0,0,住宅小区,,T3,东辰二号小区,main,general,111.3265,30.6835,531286.2,3.395925e+06,东辰二号小区,商务住宅,0.81,Very Positive,0.14,喜悦满意,喜悦满意,,
e2404,xiling_wujia,weibo,2026-05-04T08:50:17+08:00,2026-05-04T08:50:17+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_operation,service,满足,0.56,positive,0.56,high,0.568,True,宜昌,relevant,金融保险服务,8,2,中国工商银行ATM,,T3,中国工商银行24小时自助银行(三峡中南支行),main,zhongnan_road,111.3267,30.6819,531306.2,3.39575e+06,中国工商银行24小时自助银行(三峡中南支行),金融保险服务,0.68,Positive,0.11,不满抱怨,不满抱怨,,
e2405,xiling_wujia,dianping,2026-05-04T19:35:32+08:00,2026-05-04T19:35:32+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_renewal,facility,喜爱,1.0,positive,1.0,low,0.463,True,宜昌,relevant,商务住宅,2,0,住宅小区,,T3,弘洋拉菲小镇,main,general,111.3196,30.7455,530608.2,3.4028042e+06,弘洋拉菲小镇,商务住宅,0.94,Very Positive,0.12,期待建议,期待建议,,
e2406,xiling_wujia,weibo,2026-05-04T20:22:00+08:00,2026-05-04T20:22:00+08:00,演出取消也没提前通知，坑,"演出,取消,提前,通知",12,urban_operation,event,失望,1.0,negative,1.0,medium,0.518,True,宜昌,relevant,休闲娱乐,6,8,网吧,,T3,潘多拉电竞馆(中南路店),main,zhongnan_road,111.325,30.6758,531144.75,3.3950765e+06,潘多拉电竞馆(中南路店),休闲娱乐,0.02,Very Negative,0.12,不满抱怨,不满抱怨,,
e2407,xiling_wujia,meituan,2026-05-03T09:59:02+08:00,2026-05-03T09:59:02+08:00,夜市开市了，烟火气十足，热闹,"夜市,烟火,十足,开市,热闹",14,urban_operation,event,满足,1.0,positive,1.0,medium,0.467,True,宜昌,relevant,体育休闲服务,5,2,口腔医院,,T3,宜昌伍家岗爱合口腔门诊部,main,general,111.3501,30.6454,533555.9,3.3917165e+06,宜昌伍家岗爱合口腔门诊部,体育休闲服务,0.96,Very Positive,0.14,喜悦满意,喜悦满意,,
e2408,xiling_wujia,dianping,2026-05-02T19:26:04+08:00,2026-05-02T19:26:04+08:00,设双向四车道,"车道,双向",6,urban_operation,event,好奇,0.312,neutral,0.312,high,0.639,True,宜昌,relevant,体育休闲服务,6,2,诊所,,T3,善方堂中医诊所,main,general,111.2742,30.7026,526264.3,3.3980312e+06,善方堂中医诊所,体育休闲服务,0.42,Neutral,0.06,其他,其他,,
e2409,xiling_wujia,12345,2026-05-02T05:43:34+08:00,2026-05-02T05:43:34+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_operation,service,愤怒,1.0,negative,1.0,low,0.553,True,宜昌,relevant,金融保险服务,10,4,金融保险机构,,T3,湖北省鑫之诚财务咨询有限公司,main,general,111.2931,30.702,528083.56,3.3979702e+06,湖北省鑫之诚财务咨询有限公司,金融保险服务,0.02,Very Negative,0.14,不满抱怨,不满抱怨,,
e2410,xiling_wujia,xiaohongshu,2026-05-06T00:20:45+08:00,2026-05-06T00:20:45+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_operation,service,喜爱,1.0,positive,1.0,high,0.501,True,宜昌,relevant,金融保险服务,2,0,招商银行,,T3,招商银行(宜昌云集支行),main,general,111.2944,30.6956,528209.4,3.3972592e+06,招商银行(宜昌云集支行),金融保险服务,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e2411,xiling_wujia,dianping,2026-05-06T00:43:42+08:00,2026-05-06T00:43:42+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_operation,service,期待,1.0,positive,1.0,low,0.522,True,宜昌,relevant,住宿服务,2,2,旅馆招待所,,T3,宜昌航海招待所,main,general,111.2932,30.6974,528088.2,3.3974668e+06,宜昌航海招待所,住宿服务,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e2412,xiling_wujia,meituan,2026-05-04T15:33:34+08:00,2026-05-04T15:33:34+08:00,文化节组织有序，体验棒,"文化节,有序,体验,组织",11,urban_operation,event,喜爱,1.0,positive,1.0,low,0.449,True,宜昌,relevant,体育休闲服务,0,0,专科医院,,T3,至喜园老年服务中心(张家坡店),main,general,111.3148,30.6776,530165.06,3.3952732e+06,至喜园老年服务中心(张家坡店),体育休闲服务,1.0,Very Positive,0.11,喜悦满意,喜悦满意,,
e2413,xiling_wujia,meituan,2026-05-04T13:02:41+08:00,2026-05-04T13:02:41+08:00,办事大厅工作人员态度冷漠,"冷漠,大厅,办事,工作人员,态度",12,urban_governance,service,愤怒,0.76,negative,0.76,high,0.465,True,宜昌,relevant,政府机构及社会团体,38,6,地市级政府及事业单位,,T3,宜昌市教育局,main,general,111.3046,30.6961,529183.75,3.3973168e+06,宜昌市教育局,政府机构及社会团体,0.22,Negative,0.12,不满抱怨,不满抱怨,,
e2414,xiling_wujia,dianping,2026-05-04T06:12:09+08:00,2026-05-04T06:12:09+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_renewal,service,满足,1.0,positive,1.0,medium,0.47,True,宜昌,relevant,商务住宅,1,2,住宅区,,T3,宜昌听涛苑,main,general,111.3517,30.6918,533695.5,3.3968625e+06,宜昌听涛苑,商务住宅,0.94,Very Positive,0.12,期待建议,期待建议,,
e2415,xiling_wujia,dianping,2026-05-01T01:14:20+08:00,2026-05-01T01:14:20+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_operation,service,满足,0.82,positive,0.82,low,0.453,True,宜昌,relevant,金融保险服务,4,5,中国太平洋保险,,T3,中国太平洋财产保险股份有限公司(宜昌中心支公司),main,general,111.3271,30.6882,531345.1,3.39645e+06,中国太平洋财产保险股份有限公司(宜昌中心支公司),金融保险服务,0.81,Very Positive,0.14,喜悦满意,喜悦满意,,
e2416,xiling_wujia,weibo,2026-05-01T07:16:25+08:00,2026-05-01T07:16:25+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_renewal,culture,满足,1.0,positive,1.0,low,0.476,True,宜昌,relevant,生活服务,1,1,生活服务场所,,T3,湖北省宜昌市宜昌收费站高速ETC服务网点,main,general,111.3956,30.6196,537934.1,3.388873e+06,湖北省宜昌市宜昌收费站高速ETC服务网点,生活服务,0.98,Very Positive,0.11,喜悦满意,喜悦满意,,
e2417,xiling_wujia,xiaohongshu,2026-05-02T11:07:26+08:00,2026-05-02T11:07:26+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_operation,culture,期待,1.0,positive,1.0,medium,0.45,True,宜昌,relevant,科教文化服务,6,1,小学,,T3,伍家岗区岳湾路小学,main,general,111.3306,30.6885,531674.7,3.396487e+06,伍家岗区岳湾路小学,科教文化服务,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e2418,xiling_wujia,meituan,2026-05-06T23:57:38+08:00,2026-05-06T23:57:38+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_operation,service,失望,1.0,negative,1.0,high,0.6,True,宜昌,relevant,购物服务,9,0,普通商场,,T3,T68创想城,main,general,111.289,30.707,527689.7,3.398525e+06,T68创想城,购物服务,0.01,Very Negative,0.14,不满抱怨,不满抱怨,,
e2419,xiling_wujia,meituan,2026-05-01T11:28:58+08:00,2026-05-01T11:28:58+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_operation,service,满足,0.56,positive,0.56,high,0.475,True,宜昌,relevant,购物服务,4,1,公司,,T3,欧亚达家居(宜昌西陵旗舰店),main,general,111.2928,30.7194,528045.4,3.3999018e+06,欧亚达家居(宜昌西陵旗舰店),购物服务,0.68,Positive,0.11,不满抱怨,不满抱怨,,
e2420,xiling_wujia,meituan,2026-05-03T03:13:46+08:00,2026-05-03T03:13:46+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_planning,service,喜爱,1.0,positive,1.0,low,0.472,True,宜昌,relevant,餐饮服务,7,0,中餐厅,,T3,新天地美食城(凝聚新天地店),main,general,111.308,30.7316,529495.7,3.4012568e+06,新天地美食城(凝聚新天地店),餐饮服务,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e2421,xiling_wujia,xiaohongshu,2026-05-06T00:51:33+08:00,2026-05-06T00:51:33+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_operation,culture,期待,1.0,positive,1.0,high,0.443,True,宜昌,relevant,科教文化服务,12,0,职业技术学校,,T3,宜昌市体育运动学校,main,general,111.3017,30.7018,528906.44,3.3979538e+06,宜昌市体育运动学校,科教文化服务,0.98,Very Positive,0.11,喜悦满意,喜悦满意,,
e2422,xiling_wujia,weibo,2026-05-02T09:31:18+08:00,2026-05-02T09:31:18+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_operation,service,期待,1.0,positive,1.0,high,0.568,True,宜昌,relevant,购物服务,15,5,数码电子,,T3,联想专卖店(宜昌云集路店),main,general,111.2932,30.7011,528087.56,3.3978678e+06,联想专卖店(宜昌云集路店),购物服务,0.98,Very Positive,0.11,喜悦满意,喜悦满意,,
e2423,xiling_wujia,12345,2026-05-04T12:54:29+08:00,2026-05-04T12:54:29+08:00,普普通通,普普通通,4,urban_operation,culture,好奇,0.2,neutral,0.2,high,0.473,True,宜昌,relevant,科教文化服务,1,0,小学,,T3,绿萝路小学,main,general,111.2977,30.7059,528516.7,3.3984078e+06,绿萝路小学,科教文化服务,0.5,Neutral,0.04,其他,其他,,
e2424,xiling_wujia,xiaohongshu,2026-05-06T04:20:37+08:00,2026-05-06T04:20:37+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_governance,service,失望,0.98,negative,0.98,medium,0.464,True,宜昌,relevant,科教文化服务,0,0,小学,,T3,宜昌市汕头路小学,main,general,111.3206,30.7191,530706.8,3.39988e+06,宜昌市汕头路小学,科教文化服务,0.11,Very Negative,0.12,失望厌恶,失望厌恶,,
e2425,xiling_wujia,meituan,2026-05-06T04:55:39+08:00,2026-05-06T04:55:39+08:00,江水有异味，怀疑有排污,"异味,排污,江水,怀疑",11,urban_governance,environment,失望,1.0,negative,1.0,low,0.492,True,宜昌,relevant,金融保险服务,2,11,农村商业银行,,T3,三峡农商银行(临江溪支行),main,general,111.3642,30.6322,534918.56,3.3902512e+06,三峡农商银行(临江溪支行),金融保险服务,0.07,Very Negative,0.11,不满抱怨,不满抱怨,,
e2426,xiling_wujia,meituan,2026-05-06T13:03:16+08:00,2026-05-06T13:03:16+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_operation,service,喜爱,1.0,positive,1.0,medium,0.48,True,宜昌,relevant,金融保险服务,4,0,中国农业银行,,T3,中国农业银行(三峡桔乡路支行),main,general,111.3776,30.672,536182.0,3.3946742e+06,中国农业银行(三峡桔乡路支行),金融保险服务,0.98,Very Positive,0.11,喜悦满意,喜悦满意,,
e2427,xiling_wujia,weibo,2026-05-04T06:33:06+08:00,2026-05-04T06:33:06+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,event,期待,1.0,positive,1.0,low,0.529,True,宜昌,relevant,体育休闲服务,12,5,诊所,,T3,榕树家中医诊所(镜虹山庄店),main,general,111.3277,30.6669,531401.25,3.3940945e+06,榕树家中医诊所(镜虹山庄店),体育休闲服务,0.99,Very Positive,0.11,期待建议,期待建议,,
e2428,xiling_wujia,weibo,2026-05-02T09:33:43+08:00,2026-05-02T09:33:43+08:00,江滩改造后面貌一新，很赞,"江滩,面貌一新,很赞,改造",12,urban_operation,environment,期待,1.0,positive,1.0,medium,0.564,True,宜昌,relevant,体育休闲服务,8,0,口腔医院,,T3,邵莉平口腔,main,general,111.3569,30.6389,534209.56,3.390996e+06,邵莉平口腔,体育休闲服务,0.91,Very Positive,0.12,期待建议,期待建议,,
e2429,xiling_wujia,dianping,2026-05-05T15:13:43+08:00,2026-05-05T15:13:43+08:00,活动结束垃圾满地没人扫，太乱,"太乱,满地,垃圾,没人,结束",14,urban_operation,event,愤怒,1.0,negative,1.0,high,0.449,True,宜昌,relevant,休闲娱乐,6,1,网吧,,T3,EHA赛博萤火电竞馆(福久源新天地店),main,wuyi_square,111.3563,30.6514,534155.06,3.3923758e+06,EHA赛博萤火电竞馆(福久源新天地店),休闲娱乐,0.1,Very Negative,0.14,不满抱怨,不满抱怨,,
e2430,xiling_wujia,meituan,2026-05-01T21:34:23+08:00,2026-05-01T21:34:23+08:00,快递丢件了客服推诿扯皮,"丢件,扯皮,快递,推诿,客服",11,urban_operation,service,失望,1.0,negative,1.0,high,0.57,True,宜昌,relevant,金融保险服务,14,1,中国工商银行,,T3,中国工商银行(三峡宜昌自贸区支行),main,shuiyuecheng,111.3117,30.7094,529856.75,3.3987948e+06,中国工商银行(三峡宜昌自贸区支行),金融保险服务,0.01,Very Negative,0.11,不满抱怨,不满抱怨,,
e2431,xiling_wujia,xiaohongshu,2026-05-06T19:05:44+08:00,2026-05-06T19:05:44+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑",13,urban_governance,facility,愤怒,1.0,negative,1.0,low,0.526,True,宜昌,relevant,交通设施服务,3,3,公交车站相关,,T3,宜昌中心医院(公交站),main,general,111.2974,30.6865,528491.4,3.396256e+06,宜昌中心医院(公交站),交通设施服务,0.1,Very Negative,0.13,焦虑担忧,焦虑担忧,,
e2432,xiling_wujia,xiaohongshu,2026-05-05T14:17:28+08:00,2026-05-05T14:17:28+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_operation,service,愤怒,1.0,negative,1.0,medium,0.472,True,宜昌,relevant,公司企业,11,2,医药公司,,T3,宜昌三峡制药有限公司,main,general,111.3316,30.7173,531764.75,3.3996748e+06,宜昌三峡制药有限公司,公司企业,0.0,Very Negative,0.13,失望厌恶,失望厌恶,,
e2433,xiling_wujia,weibo,2026-05-03T15:46:37+08:00,2026-05-03T15:46:37+08:00,一般般,一般般,3,urban_governance,facility,好奇,0.2,neutral,0.2,high,0.451,True,宜昌,relevant,休闲娱乐,18,9,体育休闲服务场所,,T3,焦家湾休闲垂钓园,main,general,111.3529,30.7307,533795.25,3.4011755e+06,焦家湾休闲垂钓园,休闲娱乐,0.5,Neutral,0.03,其他,其他,,
e2434,xiling_wujia,weibo,2026-05-06T07:54:32+08:00,2026-05-06T07:54:32+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_operation,service,满足,0.56,positive,0.56,high,0.513,True,宜昌,relevant,金融保险服务,5,0,银行,,T3,汉口银行(西陵支行),main,general,111.282,30.7092,527012.9,3.398767e+06,汉口银行(西陵支行),金融保险服务,0.68,Positive,0.11,不满抱怨,不满抱怨,,
e2435,xiling_wujia,dianping,2026-05-05T08:32:16+08:00,2026-05-05T08:32:16+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_operation,event,失望,1.0,negative,1.0,high,0.511,True,宜昌,relevant,体育休闲服务,3,1,药房,,T3,宜草堂大药房(东山店),main,general,111.3066,30.7092,529373.7,3.3987695e+06,宜草堂大药房(东山店),体育休闲服务,0.0,Very Negative,0.13,失望厌恶,失望厌恶,,
e2436,xiling_wujia,meituan,2026-05-04T22:17:58+08:00,2026-05-04T22:17:58+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_operation,event,失望,1.0,negative,1.0,medium,0.514,True,宜昌,relevant,休闲娱乐,3,2,网吧,,T3,伽纹电竞,main,general,111.2822,30.7172,527030.1,3.3996555e+06,伽纹电竞,休闲娱乐,0.0,Very Negative,0.13,失望厌恶,失望厌恶,,
e2437,xiling_wujia,meituan,2026-05-04T19:29:52+08:00,2026-05-04T19:29:52+08:00,也就那样吧,那样,5,urban_operation,service,好奇,0.242,neutral,0.242,high,0.511,True,宜昌,relevant,金融保险服务,9,2,平安银行,,T3,平安银行宜昌分行营业部,main,general,111.2999,30.6867,528730.06,3.396274e+06,平安银行宜昌分行营业部,金融保险服务,0.53,Neutral,0.05,其他,其他,,
e2438,xiling_wujia,dianping,2026-05-01T09:21:55+08:00,2026-05-01T09:21:55+08:00,物业不作为，投诉没人理,"人理,投诉,物业,作为",11,urban_operation,service,愤怒,1.0,negative,1.0,high,0.503,True,宜昌,relevant,金融保险服务,23,8,中国农业银行ATM,,T3,中国农业银行三峡港窑支行,main,general,111.3125,30.6871,529938.0,3.3963288e+06,中国农业银行三峡港窑支行,金融保险服务,0.0,Very Negative,0.11,不满抱怨,不满抱怨,,
e2439,xiling_wujia,xiaohongshu,2026-05-01T06:49:04+08:00,2026-05-01T06:49:04+08:00,一般水平,"水平,一般",4,urban_operation,event,好奇,0.298,neutral,0.298,low,0.432,True,宜昌,relevant,住宿服务,6,5,宾馆酒店,,T3,宜昌御林酒店,main,general,111.3937,30.6443,537741.9,3.3916072e+06,宜昌御林酒店,住宿服务,0.43,Neutral,0.04,其他,其他,,
e2440,xiling_wujia,weibo,2026-05-01T13:01:09+08:00,2026-05-01T13:01:09+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,service,期待,1.0,positive,1.0,low,0.512,True,宜昌,relevant,餐饮服务,15,2,中餐厅,,T3,朱记砂锅米线(上上城店),main,general,111.3321,30.6835,531823.8,3.395932e+06,朱记砂锅米线(上上城店),餐饮服务,0.99,Very Positive,0.11,期待建议,期待建议,,
e2441,xiling_wujia,12345,2026-05-06T03:16:59+08:00,2026-05-06T03:16:59+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_operation,service,期待,1.0,positive,1.0,high,0.556,True,宜昌,relevant,金融保险服务,9,7,农村商业银行,,T3,三峡农商银行(城东支行),main,zhongnan_road,111.3261,30.6808,531247.5,3.3956258e+06,三峡农商银行(城东支行),金融保险服务,0.99,Very Positive,0.14,喜悦满意,喜悦满意,,
e2442,xiling_wujia,xiaohongshu,2026-05-06T04:56:50+08:00,2026-05-06T04:56:50+08:00,二马路施工封路，绕行太折腾了,"二马路,封路,绕行,折腾,施工",14,urban_governance,facility,愤怒,1.0,negative,1.0,high,0.591,True,宜昌,relevant,交通设施服务,10,0,公共停车场,,T3,宜昌市中心人民医院地下停车场,main,general,111.3017,30.6855,528910.5,3.396149e+06,宜昌市中心人民医院地下停车场,交通设施服务,0.02,Very Negative,0.14,不满抱怨,不满抱怨,,
e2443,xiling_wujia,meituan,2026-05-02T16:16:14+08:00,2026-05-02T16:16:14+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_governance,service,期待,1.0,positive,1.0,high,0.423,True,宜昌,relevant,政府机构及社会团体,0,0,地市级政府及事业单位,,T3,宜昌市自然资源和城乡建设局,main,general,111.2687,30.7094,525737.1,3.3987915e+06,宜昌市自然资源和城乡建设局,政府机构及社会团体,0.98,Very Positive,0.11,喜悦满意,喜悦满意,,
e2444,xiling_wujia,weibo,2026-05-06T08:15:30+08:00,2026-05-06T08:15:30+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_operation,service,期待,0.9,positive,0.9,high,0.47,True,宜昌,relevant,公司企业,1,5,公司,,T3,宜昌绿源饮品科技股份有限公司,main,general,111.3741,30.6806,535843.06,3.3956255e+06,宜昌绿源饮品科技股份有限公司,公司企业,0.85,Very Positive,0.14,怀旧认同,怀旧认同,,
e2445,xiling_wujia,xiaohongshu,2026-05-01T23:49:49+08:00,2026-05-01T23:49:49+08:00,物业不作为，投诉没人理,"人理,投诉,物业,作为",11,urban_operation,service,失望,1.0,negative,1.0,low,0.465,True,宜昌,relevant,住宿服务,21,1,宾馆酒店,,T3,宜昌118假日酒店,main,general,111.3611,30.6469,534610.25,3.3918852e+06,宜昌118假日酒店,住宿服务,0.0,Very Negative,0.11,不满抱怨,不满抱怨,,
e2446,xiling_wujia,weibo,2026-05-01T11:58:10+08:00,2026-05-01T11:58:10+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_renewal,service,期待,1.0,positive,1.0,high,0.456,True,宜昌,relevant,商务住宅,8,5,住宅小区,,T3,联投·玖玺台东区,main,general,111.3354,30.6801,532142.4,3.3955598e+06,联投·玖玺台东区,商务住宅,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e2447,xiling_wujia,meituan,2026-05-04T03:57:28+08:00,2026-05-04T03:57:28+08:00,营业十二小时,"十二,营业,小时",6,urban_governance,facility,中性,0.242,neutral,0.242,medium,0.485,True,宜昌,relevant,交通设施服务,7,7,公交车站相关,,T3,宜昌汽车客运中心站(东站)(公交站),main,transit_hub,111.3671,30.657,535189.06,3.3930078e+06,宜昌汽车客运中心站(东站)(公交站),交通设施服务,0.47,Neutral,0.06,其他,其他,,
e2448,xiling_wujia,xiaohongshu,2026-05-06T12:17:56+08:00,2026-05-06T12:17:56+08:00,活动结束垃圾满地没人扫，太乱,"太乱,满地,垃圾,没人,结束",14,urban_operation,event,失望,1.0,negative,1.0,medium,0.483,True,宜昌,relevant,体育休闲服务,25,1,三级甲等医院,,T3,国药葛洲坝中心医院,main,general,111.2799,30.7206,526808.8,3.4000355e+06,国药葛洲坝中心医院,体育休闲服务,0.1,Very Negative,0.14,不满抱怨,不满抱怨,,
e2449,xiling_wujia,12345,2026-05-05T17:38:07+08:00,2026-05-05T17:38:07+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_operation,service,失望,1.0,negative,1.0,medium,0.479,True,宜昌,relevant,餐饮服务,1,3,中餐厅,,T3,海海酒家(团结新苑小区店),main,general,111.2849,30.7175,527289.0,3.3996902e+06,海海酒家(团结新苑小区店),餐饮服务,0.0,Very Negative,0.13,失望厌恶,失望厌恶,,
e2450,xiling_wujia,xiaohongshu,2026-05-01T19:07:52+08:00,2026-05-01T19:07:52+08:00,没什么亮点,"亮点,没什么",5,urban_governance,service,好奇,0.284,neutral,0.284,low,0.422,True,宜昌,relevant,政府机构及社会团体,4,8,乡镇以下级政府及事业单位,,T3,南湾村委会,main,general,111.4527,30.6741,543382.0,3.3949325e+06,南湾村委会,政府机构及社会团体,0.44,Neutral,0.05,其他,其他,,
e2451,xiling_wujia,xiaohongshu,2026-05-02T07:12:09+08:00,2026-05-02T07:12:09+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_operation,service,期待,1.0,positive,1.0,high,0.453,True,宜昌,relevant,购物服务,2,0,家具城,,T3,金都建材家居广场,main,general,111.36,30.6326,534512.56,3.3902978e+06,金都建材家居广场,购物服务,0.94,Very Positive,0.12,期待建议,期待建议,,
e2452,xiling_wujia,dianping,2026-05-06T18:57:12+08:00,2026-05-06T18:57:12+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院",13,urban_renewal,service,喜爱,1.0,positive,1.0,low,0.493,True,宜昌,relevant,商务住宅,1,0,住宅小区,,T3,宜化山语城,main,general,111.3292,30.6759,531541.7,3.3950935e+06,宜化山语城,商务住宅,0.98,Very Positive,0.13,喜悦满意,喜悦满意,,
e2453,xiling_wujia,dianping,2026-05-06T08:03:54+08:00,2026-05-06T08:03:54+08:00,窗口排队两小时，办事效率太低,"办事效率,太低,排队,窗口,小时",14,urban_renewal,service,愤怒,1.0,negative,1.0,low,0.459,True,宜昌,relevant,金融保险服务,1,6,中国工商银行,,T3,中国工商银行(伍家岗支行营业室),main,general,111.3445,30.6489,533024.75,3.3920965e+06,中国工商银行(伍家岗支行营业室),金融保险服务,0.04,Very Negative,0.14,不满抱怨,不满抱怨,,
e2454,xiling_wujia,12345,2026-05-03T23:05:54+08:00,2026-05-03T23:05:54+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_renewal,service,满足,1.0,positive,1.0,medium,0.446,True,宜昌,relevant,商务住宅,12,4,住宅小区,,T3,恒大山水城,main,general,111.3867,30.6356,537070.3,3.3906435e+06,恒大山水城,商务住宅,0.94,Very Positive,0.12,期待建议,期待建议,,
