id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,narrative_zone,topic,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type,score,polarity,l2_confidence,emotion_type,category,target_type,target_detail
e24306,yichang,xiaohongshu,2025-07-16T04:23:56+08:00,2025-07-16T04:23:56+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_planning,service,喜爱,0.82,positive,0.82,medium,0.587,True,宜昌,relevant,城市生活,17,4,,,T2,2025-07 暑假周末·年轻人涌入,core,general,general,,111.304,30.6918,529128.1,3.3968435e+06,,core,0.81,Very Positive,0.14,喜悦满意,喜悦满意,,
e24307,yichang,meituan,2025-07-13T17:37:59+08:00,2025-07-13T17:37:59+08:00,封路挖路三个月，沿街商铺都没生意了，苦,"挖路,封路,沿街,商铺,生意",19,urban_planning,facility,失望,1.0,negative,1.0,medium,0.599,True,宜昌,relevant,城市生活,16,4,,,T2,2025-07 暑假周末·年轻人涌入,core,general,general,,111.3043,30.6922,529151.56,3.396893e+06,,core,0.07,Very Negative,0.19,不满抱怨,不满抱怨,,
e24308,yichang,dianping,2025-07-12T16:39:31+08:00,2025-07-12T16:39:31+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_operation,service,愤怒,1.0,negative,1.0,low,0.606,True,宜昌,relevant,城市生活,11,9,,,T2,2025-07 暑假周末·年轻人涌入,core,general,general,,111.3048,30.692,529204.3,3.3968675e+06,,core,0.1,Very Negative,0.13,不满抱怨,不满抱怨,,
e24309,yichang,meituan,2025-07-18T03:19:31+08:00,2025-07-18T03:19:31+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑",13,urban_governance,service,失望,1.0,negative,1.0,high,0.572,True,宜昌,relevant,城市生活,9,3,,,T2,2025-07 暑假周末·年轻人涌入,core,general,general,,111.3048,30.6918,529206.44,3.3968495e+06,,core,0.1,Very Negative,0.13,焦虑担忧,焦虑担忧,,
e24310,yichang,dianping,2025-07-19T04:33:14+08:00,2025-07-19T04:33:14+08:00,营业十二小时,"十二,营业,小时",6,urban_operation,event,中性,0.242,neutral,0.242,high,0.581,True,宜昌,relevant,城市生活,2,0,,,T2,2025-07 暑假周末·年轻人涌入,core,general,general,,111.3044,30.6919,529165.9,3.396856e+06,,core,0.47,Neutral,0.06,其他,其他,,
e24311,yichang,dianping,2025-07-14T12:38:12+08:00,2025-07-14T12:38:12+08:00,这条路修好后通畅多了，赞,"修好,通畅,这条",12,urban_governance,facility,喜爱,1.0,positive,1.0,low,0.608,True,宜昌,relevant,城市生活,4,0,,,T2,2025-07 暑假周末·年轻人涌入,core,general,general,,111.3043,30.6916,529156.1,3.3968185e+06,,core,0.94,Very Positive,0.12,喜悦满意,喜悦满意,,
e24312,yichang,12345,2025-07-13T19:26:52+08:00,2025-07-13T19:26:52+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_operation,environment,喜爱,1.0,positive,1.0,low,0.601,True,宜昌,relevant,城市生活,5,0,,,T2,2025-07 暑假周末·年轻人涌入,core,general,general,,111.3032,30.692,529045.9,3.3968698e+06,,core,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e24313,yichang,12345,2025-07-16T11:16:50+08:00,2025-07-16T11:16:50+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_operation,environment,期待,1.0,positive,1.0,high,0.558,True,宜昌,relevant,城市生活,12,0,,,T2,2025-07 暑假周末·年轻人涌入,core,general,general,,111.3036,30.6915,529089.0,3.396813e+06,,core,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e24314,yichang,dianping,2025-07-16T01:55:31+08:00,2025-07-16T01:55:31+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_renewal,service,满足,1.0,positive,1.0,high,0.552,True,宜昌,relevant,城市生活,4,0,,,T2,2025-07 暑假周末·年轻人涌入,core,general,general,,111.3041,30.6918,529135.75,3.396845e+06,,core,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e24315,yichang,meituan,2025-07-18T10:26:03+08:00,2025-07-18T10:26:03+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_governance,environment,喜爱,1.0,positive,1.0,medium,0.434,True,宜昌,relevant,城市生活,5,5,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,general,,111.519,30.4592,549844.4,3.3711285e+06,,central_outer,0.98,Very Positive,0.11,喜悦满意,喜悦满意,,
e24316,yichang,12345,2025-07-19T18:35:33+08:00,2025-07-19T18:35:33+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_renewal,environment,喜爱,1.0,positive,1.0,medium,0.443,True,宜昌,relevant,城市生活,0,0,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,general,,111.5193,30.4587,549871.8,3.3710735e+06,,central_outer,0.94,Very Positive,0.12,期待建议,期待建议,,
e24329,yichang,dianping,2025-07-18T17:06:52+08:00,2025-07-18T17:06:52+08:00,磨基山步道垃圾没人清理,"基山步,垃圾,清理",11,urban_operation,event,失望,1.0,negative,1.0,medium,0.627,True,宜昌,relevant,休闲娱乐,14,0,综合体育馆,,T2,三峡大学体育馆,core,general,riverside,噪音,111.3078,30.7272,529479.7,3.4007668e+06,三峡大学体育馆,休闲娱乐,0.01,Very Negative,0.11,不满抱怨,不满抱怨,,
e24330,yichang,dianping,2025-07-12T11:16:38+08:00,2025-07-12T11:16:38+08:00,普通,普通,2,urban_governance,service,好奇,0.242,neutral,0.242,medium,0.583,True,宜昌,relevant,城市生活,6,0,,,T2,2025-07 暑假周末·年轻人涌入,core,general,riverside,,111.3071,30.7277,529408.1,3.400827e+06,,core,0.53,Neutral,0.02,其他,其他,,
e24331,yichang,dianping,2025-07-16T06:21:17+08:00,2025-07-16T06:21:17+08:00,感觉一般,"感觉,一般",4,urban_operation,event,好奇,0.27,neutral,0.27,medium,0.608,True,宜昌,relevant,休闲娱乐,7,2,综合体育馆,,T2,三峡大学体育馆,core,general,riverside,,111.3078,30.728,529483.06,3.4008565e+06,三峡大学体育馆,休闲娱乐,0.55,Neutral,0.04,其他,其他,,
e24332,yichang,meituan,2025-07-17T11:45:53+08:00,2025-07-17T11:45:53+08:00,磨基山公园绿化漂亮，登高看全城,"磨基山,登高,绿化,全城,公园",15,urban_operation,facility,期待,1.0,positive,1.0,high,0.571,True,宜昌,relevant,城市生活,5,4,,,T2,2025-07 暑假周末·年轻人涌入,core,general,riverside,,111.3077,30.7279,529469.25,3.4008438e+06,,core,0.98,Very Positive,0.15,喜悦满意,喜悦满意,,
e24333,yichang,dianping,2025-07-14T23:42:32+08:00,2025-07-14T23:42:32+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_planning,service,喜爱,0.9,positive,0.9,low,0.642,True,宜昌,relevant,城市生活,10,1,,,T2,2025-07 暑假周末·年轻人涌入,core,general,riverside,,111.3073,30.7272,529432.6,3.4007748e+06,,core,0.85,Very Positive,0.14,怀旧认同,怀旧认同,,
e24334,yichang,dianping,2025-07-14T01:00:05+08:00,2025-07-14T01:00:05+08:00,运河公园整治后水清了，舒服,"后水清,整治,舒服,运河,公园",13,urban_operation,facility,喜爱,0.72,positive,0.72,high,0.577,True,宜昌,relevant,城市生活,17,1,,,T2,2025-07 暑假周末·年轻人涌入,core,general,riverside,,111.3069,30.7279,529390.8,3.4008518e+06,,core,0.76,Positive,0.13,喜悦满意,喜悦满意,,
e24335,yichang,weibo,2025-07-19T10:05:32+08:00,2025-07-19T10:05:32+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_renewal,service,满足,0.56,positive,0.56,high,0.616,True,宜昌,relevant,城市生活,0,0,,,T2,2025-07 暑假周末·年轻人涌入,core,general,riverside,,111.3077,30.7281,529469.2,3.4008752e+06,,core,0.68,Positive,0.11,不满抱怨,不满抱怨,,
e24336,yichang,xiaohongshu,2025-07-14T11:41:25+08:00,2025-07-14T11:41:25+08:00,普通水平,"普通,水平",4,urban_operation,service,好奇,0.298,neutral,0.298,low,0.625,True,宜昌,relevant,城市生活,15,0,,,T2,2025-07 暑假周末·年轻人涌入,core,general,riverside,,111.3073,30.7273,529429.25,3.4007782e+06,,core,0.43,Neutral,0.04,其他,其他,,
e24337,yichang,12345,2025-07-15T09:09:12+08:00,2025-07-15T09:09:12+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_governance,culture,期待,1.0,positive,1.0,low,0.48,True,宜昌,relevant,城市生活,1,5,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,general,,111.4457,30.7296,542683.7,3.4010758e+06,,central_outer,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e24338,yichang,dianping,2025-07-16T15:34:57+08:00,2025-07-16T15:34:57+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_renewal,facility,喜爱,1.0,positive,1.0,high,0.47,True,宜昌,relevant,城市生活,2,0,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,general,,111.4461,30.7299,542726.7,3.4011198e+06,,central_outer,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e24345,yichang,12345,2025-07-14T17:20:37+08:00,2025-07-14T17:20:37+08:00,施工到半夜，老人孩子根本睡不着,"睡不着,半夜,施工,老人,根本",15,urban_renewal,environment,失望,1.0,negative,1.0,high,0.456,True,宜昌,relevant,城市生活,2,2,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,general,,111.4263,30.5208,540917.4,3.3779195e+06,,central_outer,0.05,Very Negative,0.15,不满抱怨,不满抱怨,,
e24348,yichang,xiaohongshu,2025-07-19T18:36:55+08:00,2025-07-19T18:36:55+08:00,运河公园整治后水清了，舒服,"后水清,整治,舒服,运河,公园",13,urban_governance,facility,喜爱,0.72,positive,0.72,high,0.425,True,宜昌,relevant,城市生活,8,0,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,riverside,,111.2447,30.7323,523432.03,3.4013238e+06,,central_outer,0.76,Positive,0.13,喜悦满意,喜悦满意,,
e24349,yichang,meituan,2025-07-16T22:14:36+08:00,2025-07-16T22:14:36+08:00,没什么亮点,"亮点,没什么",5,urban_planning,facility,好奇,0.284,neutral,0.284,high,0.47,True,宜昌,relevant,城市生活,1,0,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,riverside,,111.2597,30.7142,524878.6,3.399317e+06,,central_outer,0.44,Neutral,0.05,其他,其他,,
e24350,yichang,12345,2025-07-15T15:37:07+08:00,2025-07-15T15:37:07+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_operation,service,喜爱,0.9,positive,0.9,medium,0.489,True,点军区,relevant,餐饮服务,26,3,餐饮服务,,T2,面馆·点军区1060,central_outer,general,riverside,,111.259,30.7148,524805.0,3.3993862e+06,面馆·点军区1060,餐饮服务,0.85,Very Positive,0.14,怀旧认同,怀旧认同,,
e24351,yichang,12345,2025-07-15T20:05:47+08:00,2025-07-15T20:05:47+08:00,滨江公园散步看江景很惬意,"江景,滨江,惬意,散步,公园",12,urban_renewal,culture,喜爱,1.0,positive,1.0,medium,0.475,True,点军区,relevant,餐饮服务,4,1,餐饮服务,,T2,面馆·点军区1060,central_outer,general,riverside,,111.2591,30.7147,524815.3,3.399375e+06,面馆·点军区1060,餐饮服务,1.0,Very Positive,0.12,喜悦满意,喜悦满意,,
e24352,yichang,dianping,2025-07-19T04:27:01+08:00,2025-07-19T04:27:01+08:00,窗口排队两小时，办事效率太低,"办事效率,太低,排队,窗口,小时",14,urban_operation,service,失望,1.0,negative,1.0,medium,0.471,True,点军区,relevant,生活服务,12,2,生活服务,,T2,中介·点军区189,central_outer,general,riverside,,111.2588,30.7144,524789.9,3.399337e+06,中介·点军区189,生活服务,0.04,Very Negative,0.14,不满抱怨,不满抱怨,,
e24353,yichang,12345,2025-07-19T01:16:34+08:00,2025-07-19T01:16:34+08:00,封路挖路三个月，沿街商铺都没生意了，苦,"挖路,封路,沿街,商铺,生意",19,urban_planning,facility,失望,1.0,negative,1.0,high,0.488,True,宜昌,relevant,城市生活,8,0,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,riverside,,111.2591,30.7144,524817.06,3.3993355e+06,,central_outer,0.07,Very Negative,0.19,不满抱怨,不满抱怨,,
e24354,yichang,dianping,2025-07-15T17:39:26+08:00,2025-07-15T17:39:26+08:00,没什么亮点,"亮点,没什么",5,urban_renewal,service,中性,0.284,neutral,0.284,high,0.476,True,宜昌,relevant,城市生活,19,2,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,general,,111.1994,30.65,519111.03,3.3921885e+06,,central_outer,0.44,Neutral,0.05,其他,其他,,
e24355,yichang,dianping,2025-07-18T04:29:39+08:00,2025-07-18T04:29:39+08:00,施工封路公交改道，出行太不方便了,"封路,改道,公交,出行,施工",16,urban_governance,event,失望,0.86,negative,0.86,medium,0.46,True,宜昌,relevant,城市生活,0,0,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,general,施工扰民,111.2007,30.6494,519239.06,3.3921222e+06,,central_outer,0.17,Very Negative,0.16,不满抱怨,不满抱怨,,
e24356,yichang,12345,2025-07-18T17:00:25+08:00,2025-07-18T17:00:25+08:00,感觉一般,"感觉,一般",4,urban_governance,culture,中性,0.27,neutral,0.27,low,0.432,True,宜昌,relevant,城市生活,2,2,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,general,,111.1999,30.6493,519157.84,3.3921082e+06,,central_outer,0.55,Neutral,0.04,其他,其他,,
e24357,yichang,dianping,2025-07-15T06:47:36+08:00,2025-07-15T06:47:36+08:00,江边垃圾没人清理，味道难闻,"难闻,江边,垃圾,清理,味道",13,urban_operation,environment,失望,1.0,negative,1.0,medium,0.433,True,宜昌,relevant,城市生活,3,4,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,general,,111.2006,30.6495,519229.0,3.3921315e+06,,central_outer,0.01,Very Negative,0.13,不满抱怨,不满抱怨,,
e24358,yichang,meituan,2025-07-16T16:01:20+08:00,2025-07-16T16:01:20+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_operation,service,喜爱,1.0,positive,1.0,low,0.464,True,宜昌,relevant,城市生活,2,5,,,T2,2025-07 暑假周末·年轻人涌入,central_outer,general,general,,111.3942,30.6618,537782.8,3.393549e+06,,central_outer,0.99,Very Positive,0.12,喜悦满意,喜悦满意,,
e24366,yichang,xiaohongshu,2025-07-19T13:38:43+08:00,2025-07-19T13:38:43+08:00,滨江江边有异味，怀疑排污,"异味,排污,滨江,江边,怀疑",12,urban_operation,facility,失望,1.0,negative,1.0,high,0.536,True,宜昌,relevant,城市生活,21,3,,,T2,2025-07 暑假周末·年轻人涌入,core,general,riverside,,111.3079,30.6768,529507.3,3.3951788e+06,,core,0.1,Very Negative,0.12,不满抱怨,不满抱怨,,
e24367,yichang,xiaohongshu,2025-07-19T23:15:59+08:00,2025-07-19T23:15:59+08:00,感觉一般,"感觉,一般",4,urban_governance,culture,中性,0.27,neutral,0.27,low,0.539,True,宜昌,relevant,城市生活,4,0,,,T2,2025-07 暑假周末·年轻人涌入,core,general,riverside,,111.3079,30.6768,529505.7,3.395184e+06,,core,0.55,Neutral,0.04,其他,其他,,
e24368,yichang,weibo,2025-07-19T11:18:40+08:00,2025-07-19T11:18:40+08:00,营业十二小时,"十二,营业,小时",6,urban_operation,event,中性,0.242,neutral,0.242,low,0.554,True,宜昌,relevant,休闲娱乐,0,0,运动场所,,T2,江豚极限运动场(江豚广场篮球场),core,general,riverside,,111.3081,30.676,529521.44,3.3950918e+06,江豚极限运动场(江豚广场篮球场),休闲娱乐,0.47,Neutral,0.06,其他,其他,,
e24373,yichang,dianping,2025-07-15T12:50:22+08:00,2025-07-15T12:50:22+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_operation,service,喜爱,0.82,positive,0.82,low,0.434,True,生物产业园,relevant,生活服务,23,3,生活服务,,T2,照相馆·生物产业园2389,central_outer,general,riverside,,111.4091,30.6715,539201.5,3.3946255e+06,照相馆·生物产业园2389,生活服务,0.81,Very Positive,0.14,喜悦满意,喜悦满意,,
e24374,yichang,dianping,2025-07-19T21:44:47+08:00,2025-07-19T21:44:47+08:00,也就那样吧,那样,5,urban_operation,culture,好奇,0.242,neutral,0.242,medium,0.481,True,生物产业园,relevant,生活服务,1,7,生活服务,,T2,照相馆·生物产业园2389,central_outer,general,riverside,,111.4105,30.6711,539336.6,3.3945838e+06,照相馆·生物产业园2389,生活服务,0.53,Neutral,0.05,其他,其他,,
e24375,yichang,meituan,2025-07-12T10:37:47+08:00,2025-07-12T10:37:47+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_operation,service,期待,1.0,positive,1.0,medium,0.45,True,生物产业园,relevant,生活服务,8,3,生活服务,,T2,照相馆·生物产业园2389,central_outer,general,riverside,,111.4102,30.6713,539311.3,3.394605e+06,照相馆·生物产业园2389,生活服务,0.99,Very Positive,0.12,喜悦满意,喜悦满意,,
e24376,yichang,xiaohongshu,2025-07-12T16:11:21+08:00,2025-07-12T16:11:21+08:00,运河公园整治后水清了，舒服,"后水清,整治,舒服,运河,公园",13,urban_operation,service,满足,0.72,positive,0.72,medium,0.457,True,生物产业园,relevant,生活服务,20,14,生活服务,,T2,照相馆·生物产业园2389,central_outer,general,riverside,,111.4102,30.6713,539312.5,3.394604e+06,照相馆·生物产业园2389,生活服务,0.76,Positive,0.13,喜悦满意,喜悦满意,,
e24377,yichang,weibo,2025-07-14T07:19:10+08:00,2025-07-14T07:19:10+08:00,夷陵大道封路，上下班多花半小时,"封路,夷陵,多花,上下班,半小时",15,urban_governance,facility,失望,1.0,negative,1.0,high,0.438,True,猇亭区,relevant,交通设施服务,10,1,交通设施服务,,T2,充电站·猇亭区2585,central_outer,transit_hub,traffic,,111.4624,30.5747,544355.8,3.383917e+06,充电站·猇亭区2585,交通设施服务,0.04,Very Negative,0.15,喜悦满意,喜悦满意,,
e24378,yichang,meituan,2025-07-13T23:39:29+08:00,2025-07-13T23:39:29+08:00,普普通通,普普通通,4,urban_operation,event,中性,0.2,neutral,0.2,high,0.449,True,猇亭区,relevant,体育休闲服务,1,1,体育休闲服务,,T2,健身房·猇亭区1486,central_outer,general,venue,,111.4226,30.5331,540552.4,3.379288e+06,健身房·猇亭区1486,体育休闲服务,0.5,Neutral,0.04,其他,其他,,
e24379,yichang,xiaohongshu,2025-07-12T02:29:48+08:00,2025-07-12T02:29:48+08:00,普通,普通,2,urban_operation,event,好奇,0.242,neutral,0.242,high,0.508,True,猇亭区,relevant,体育休闲服务,10,2,体育休闲服务,,T2,健身房·猇亭区1486,central_outer,general,venue,,111.422,30.5331,540497.6,3.3792898e+06,健身房·猇亭区1486,体育休闲服务,0.53,Neutral,0.02,其他,其他,,
e24380,yichang,meituan,2025-07-14T02:12:16+08:00,2025-07-14T02:12:16+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_operation,event,失望,1.0,negative,1.0,high,0.507,True,猇亭区,relevant,休闲娱乐,1,1,休闲娱乐,,T2,游乐场·猇亭区577,central_outer,general,general,,111.4224,30.534,540535.6,3.3793845e+06,游乐场·猇亭区577,休闲娱乐,0.1,Very Negative,0.13,不满抱怨,不满抱怨,,
e24381,yichang,meituan,2025-07-19T16:59:55+08:00,2025-07-19T16:59:55+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_operation,service,喜爱,1.0,positive,1.0,high,0.503,True,猇亭区,relevant,生活服务,2,5,生活服务,,T2,中介·猇亭区1147,central_outer,general,general,,111.4222,30.533,540518.75,3.3792782e+06,中介·猇亭区1147,生活服务,0.99,Very Positive,0.14,喜悦满意,喜悦满意,,
e24382,yichang,xiaohongshu,2025-07-15T09:04:27+08:00,2025-07-15T09:04:27+08:00,夜市噪音扰民，投诉不断,"扰民,夜市,噪音,投诉,不断",11,urban_operation,event,失望,1.0,negative,1.0,low,0.533,True,猇亭区,relevant,体育休闲服务,16,0,体育休闲服务,,T2,健身房·猇亭区1486,central_outer,general,venue,,111.4224,30.5336,540532.06,3.3793465e+06,健身房·猇亭区1486,体育休闲服务,0.01,Very Negative,0.11,失望厌恶,失望厌恶,,
e24383,yichang,dianping,2025-07-15T08:39:49+08:00,2025-07-15T08:39:49+08:00,也就那样吧,那样,5,urban_operation,service,中性,0.242,neutral,0.242,low,0.547,True,猇亭区,relevant,生活服务,2,8,生活服务,,T2,中介·猇亭区1147,central_outer,general,general,,111.4223,30.5325,540524.1,3.379225e+06,中介·猇亭区1147,生活服务,0.53,Neutral,0.05,其他,其他,,
e24384,yichang,meituan,2025-07-13T01:19:03+08:00,2025-07-13T01:19:03+08:00,挖路挖得尘土飞扬，路没法走,"挖路,尘土飞扬,没法",13,urban_planning,facility,愤怒,1.0,negative,1.0,medium,0.546,True,猇亭区,relevant,生活服务,3,0,生活服务,,T2,中介·猇亭区1147,central_outer,general,general,,111.422,30.533,540493.56,3.379278e+06,中介·猇亭区1147,生活服务,0.04,Very Negative,0.13,不满抱怨,不满抱怨,,
e24385,yichang,weibo,2025-07-18T00:59:14+08:00,2025-07-18T00:59:14+08:00,一般水平,"水平,一般",4,urban_governance,facility,好奇,0.298,neutral,0.298,low,0.506,True,猇亭区,relevant,体育休闲服务,4,6,体育休闲服务,,T2,健身房·猇亭区1486,central_outer,general,venue,,111.4224,30.5337,540532.25,3.3793588e+06,健身房·猇亭区1486,体育休闲服务,0.43,Neutral,0.04,其他,其他,,
e24386,yichang,dianping,2025-07-13T07:56:23+08:00,2025-07-13T07:56:23+08:00,普普通通,普普通通,4,urban_operation,event,好奇,0.2,neutral,0.2,low,0.539,True,猇亭区,relevant,体育休闲服务,3,0,体育休闲服务,,T2,健身房·猇亭区036,central_outer,general,venue,,111.4215,30.5332,540448.8,3.3793025e+06,健身房·猇亭区036,体育休闲服务,0.5,Neutral,0.04,其他,其他,,
e24387,yichang,dianping,2025-07-13T07:33:02+08:00,2025-07-13T07:33:02+08:00,也就那样吧,那样,5,urban_operation,event,中性,0.242,neutral,0.242,low,0.523,True,猇亭区,relevant,体育休闲服务,2,7,体育休闲服务,,T2,健身房·猇亭区1486,central_outer,general,venue,,111.4218,30.5337,540477.1,3.379357e+06,健身房·猇亭区1486,体育休闲服务,0.53,Neutral,0.05,其他,其他,,
e24388,yichang,dianping,2025-07-16T00:36:07+08:00,2025-07-16T00:36:07+08:00,封路绕行三公里才到地铁口，累死,"地铁口,封路,累死,绕行,公里",15,urban_governance,event,失望,1.0,negative,1.0,low,0.498,True,猇亭区,relevant,体育休闲服务,5,2,体育休闲服务,,T2,健身房·猇亭区1486,central_outer,general,venue,,111.422,30.5335,540492.94,3.3793332e+06,健身房·猇亭区1486,体育休闲服务,0.09,Very Negative,0.15,不满抱怨,不满抱怨,,
e24391,yichang,dianping,2025-07-17T21:37:53+08:00,2025-07-17T21:37:53+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,service,满足,1.0,positive,1.0,low,0.424,True,猇亭区,relevant,休闲娱乐,6,5,休闲娱乐,,T2,网咖·猇亭区658,central_outer,general,general,,111.4127,30.5316,539607.56,3.3791132e+06,网咖·猇亭区658,休闲娱乐,0.99,Very Positive,0.11,期待建议,期待建议,,
e24397,yichang,meituan,2025-07-15T15:05:54+08:00,2025-07-15T15:05:54+08:00,云集路红绿灯等待太长，堵成一锅粥,"堵成,一锅粥,红绿灯,云集,等待",16,urban_operation,facility,失望,0.68,negative,0.68,high,0.43,True,小溪塔,relevant,交通设施服务,6,1,交通设施服务,,T2,公交站·小溪塔1274,central_outer,general,traffic,,111.3662,30.8225,535043.25,3.411351e+06,公交站·小溪塔1274,交通设施服务,0.26,Negative,0.16,焦虑担忧,焦虑担忧,,
e24402,yichang,dianping,2025-07-15T01:47:46+08:00,2025-07-15T01:47:46+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_operation,service,期待,1.0,positive,1.0,medium,0.47,True,白洋,relevant,生活服务,9,0,生活服务,,T2,照相馆·白洋1724,central_outer,general,general,,111.5407,30.3715,551971.3,3.3614195e+06,照相馆·白洋1724,生活服务,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e24403,yichang,12345,2025-07-13T05:43:51+08:00,2025-07-13T05:43:51+08:00,国贸商圈品牌全，逛着舒服,"商圈,国贸,舒服,品牌",12,urban_operation,service,满足,1.0,positive,1.0,low,0.466,True,白洋,relevant,购物服务,2,2,购物服务,,T2,便利店·白洋1890,central_outer,general,commercial,网红,111.5409,30.372,551991.5,3.3614705e+06,便利店·白洋1890,购物服务,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e24404,yichang,dianping,2025-07-12T19:42:20+08:00,2025-07-12T19:42:20+08:00,国贸商圈品牌全，逛着舒服,"商圈,国贸,舒服,品牌",12,urban_operation,service,期待,1.0,positive,1.0,medium,0.476,True,白洋,relevant,住宿服务,20,1,住宿服务,,T2,快捷酒店·白洋1042,central_outer,general,commercial,,111.5413,30.3718,552032.5,3.3614538e+06,快捷酒店·白洋1042,住宿服务,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e24412,yichang,dianping,2025-07-15T06:53:43+08:00,2025-07-15T06:53:43+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑",13,urban_operation,facility,愤怒,1.0,negative,1.0,medium,0.556,True,宜昌,relevant,城市生活,3,2,,,T2,2025-07 暑假周末·年轻人涌入,core,general,general,,111.2897,30.7479,527742.9,3.403064e+06,,core,0.1,Very Negative,0.13,焦虑担忧,焦虑担忧,,
e24413,yichang,xiaohongshu,2025-07-14T13:40:24+08:00,2025-07-14T13:40:24+08:00,普通水平,"普通,水平",4,urban_operation,service,好奇,0.298,neutral,0.298,low,0.538,True,宜昌,relevant,城市生活,11,0,,,T2,2025-07 暑假周末·年轻人涌入,core,general,riverside,,111.2895,30.747,527724.1,3.4029612e+06,,core,0.43,Neutral,0.04,其他,其他,,
e24414,yichang,12345,2025-07-18T03:52:58+08:00,2025-07-18T03:52:58+08:00,挖路挖得尘土飞扬，路没法走,"挖路,尘土飞扬,没法",13,urban_planning,facility,愤怒,1.0,negative,1.0,low,0.523,True,宜昌,relevant,城市生活,14,0,,,T2,2025-07 暑假周末·年轻人涌入,core,general,riverside,,111.2888,30.7479,527652.4,3.4030552e+06,,core,0.04,Very Negative,0.13,不满抱怨,不满抱怨,,
e24432,yichang,meituan,2025-07-14T22:44:45+08:00,2025-07-14T22:44:45+08:00,设双向四车道,"车道,双向",6,urban_operation,service,好奇,0.312,neutral,0.312,low,0.625,True,宜昌,relevant,购物服务,10,6,建材五金市场,,T2,金都建材城,core,general,commercial,,111.36,30.6309,534517.0,3.3901075e+06,金都建材城,购物服务,0.42,Neutral,0.06,其他,其他,,
e24433,yichang,meituan,2025-07-15T04:47:15+08:00,2025-07-15T04:47:15+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑",13,urban_governance,service,愤怒,1.0,negative,1.0,low,0.554,True,宜昌,relevant,城市生活,26,1,,,T2,2025-07 暑假周末·年轻人涌入,core,general,general,,111.3596,30.63,534478.2,3.3900042e+06,,core,0.1,Very Negative,0.13,焦虑担忧,焦虑担忧,,
