id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type,score,polarity,l2_confidence,emotion_type,category,target_type,target_detail
e1841,xiling_wujia,xiaohongshu,2025-07-14T17:13:43+08:00,2025-07-14T17:13:43+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_planning,service,失望,1.0,negative,1.0,high,0.461,True,宜昌,relevant,商务住宅,4,1,住宅小区,,T2,宜昌城市旅游客厅,main,general,111.3736,30.6511,535811.4,3.3923508e+06,宜昌城市旅游客厅,商务住宅,0.02,Very Negative,0.14,不满抱怨,不满抱怨,,
e1842,xiling_wujia,dianping,2025-07-13T05:19:02+08:00,2025-07-13T05:19:02+08:00,办事大厅工作人员态度冷漠,"冷漠,大厅,办事,工作人员,态度",12,urban_renewal,service,失望,0.76,negative,0.76,high,0.52,True,宜昌,relevant,商务住宅,3,3,住宅小区,,T2,恒大帝景,main,general,111.3171,30.6806,530386.06,3.3956015e+06,恒大帝景,商务住宅,0.22,Negative,0.12,不满抱怨,不满抱怨,,
e1843,xiling_wujia,weibo,2025-07-17T06:10:11+08:00,2025-07-17T06:10:11+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_operation,service,期待,1.0,positive,1.0,medium,0.732,True,宜昌,relevant,住宿服务,3,0,宾馆酒店,,T2,宜昌华华快捷酒店,main,general,111.3585,30.6558,534362.0,3.3928655e+06,宜昌华华快捷酒店,住宿服务,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e1844,xiling_wujia,12345,2025-07-16T21:11:33+08:00,2025-07-16T21:11:33+08:00,CBD 停车费贵得离谱，抢钱,"CBD,贵得,停车费,抢钱,离谱",14,urban_governance,facility,愤怒,0.56,negative,0.56,low,0.758,True,宜昌,relevant,交通设施服务,4,1,公交车站相关,,T2,夷陵广场2号站台(公交站),main,yiling_cbd,111.2888,30.7061,527667.1,3.398421e+06,夷陵广场2号站台(公交站),交通设施服务,0.32,Negative,0.14,不满抱怨,不满抱怨,,
e1845,xiling_wujia,dianping,2025-07-15T19:29:20+08:00,2025-07-15T19:29:20+08:00,也就那样吧,那样,5,urban_operation,service,中性,0.242,neutral,0.242,high,0.628,True,宜昌,relevant,购物服务,5,0,蔬菜市场,,T2,东湖海鲜市场(东湖社区卫生服务中心西南),main,general,111.2846,30.7172,527262.56,3.3996578e+06,东湖海鲜市场(东湖社区卫生服务中心西南),购物服务,0.53,Neutral,0.05,其他,其他,,
e1846,xiling_wujia,meituan,2025-07-16T16:08:32+08:00,2025-07-16T16:08:32+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_governance,facility,期待,1.0,positive,1.0,high,0.788,True,宜昌,relevant,交通设施服务,3,2,公共停车场,,T2,宜昌市第二人民医院东门院区停车场,main,general,111.2786,30.7063,526686.56,3.3984458e+06,宜昌市第二人民医院东门院区停车场,交通设施服务,0.99,Very Positive,0.11,期待建议,期待建议,,
e1847,xiling_wujia,xiaohongshu,2025-07-13T13:54:18+08:00,2025-07-13T13:54:18+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_operation,service,愤怒,1.0,negative,1.0,medium,0.512,True,宜昌,relevant,金融保险服务,20,0,农村商业银行,,T2,武汉农村商业银行(自贸区支行),main,general,111.3217,30.7185,530813.75,3.3998112e+06,武汉农村商业银行(自贸区支行),金融保险服务,0.02,Very Negative,0.14,不满抱怨,不满抱怨,,
e1848,xiling_wujia,xiaohongshu,2025-07-18T09:48:24+08:00,2025-07-18T09:48:24+08:00,充电桩坏了好几个一直没人修,"没人修,充电,好几个,一直",13,urban_operation,facility,失望,1.0,negative,1.0,medium,0.522,True,宜昌,relevant,科教文化服务,2,0,中学,,T2,宜昌市第十一中学,main,general,111.318,30.6714,530469.56,3.3945855e+06,宜昌市第十一中学,科教文化服务,0.04,Very Negative,0.13,不满抱怨,不满抱怨,,
e1849,xiling_wujia,dianping,2025-07-15T21:39:54+08:00,2025-07-15T21:39:54+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_renewal,service,愤怒,1.0,negative,1.0,medium,0.507,True,宜昌,relevant,商务住宅,3,0,住宅小区,,T2,宏峰上上城1期,main,general,111.3302,30.6824,531637.8,3.3958118e+06,宏峰上上城1期,商务住宅,0.1,Very Negative,0.13,不满抱怨,不满抱怨,,
e1850,xiling_wujia,xiaohongshu,2025-07-12T08:10:58+08:00,2025-07-12T08:10:58+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_operation,service,喜爱,1.0,positive,1.0,medium,0.616,True,宜昌,relevant,餐饮服务,8,1,餐饮相关,,T2,峡州宾馆,main,general,111.287,30.7034,527490.7,3.398121e+06,峡州宾馆,餐饮服务,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e1851,xiling_wujia,xiaohongshu,2025-07-12T15:45:34+08:00,2025-07-12T15:45:34+08:00,灯光秀很震撼，点赞,"点赞,震撼,灯光",9,urban_operation,event,满足,1.0,positive,1.0,low,0.491,True,宜昌,relevant,体育休闲服务,3,1,医疗保健服务场所,,T2,宜昌市公共卫生中心,main,general,111.3284,30.7081,531455.56,3.3986572e+06,宜昌市公共卫生中心,体育休闲服务,1.0,Very Positive,0.09,喜悦满意,喜悦满意,,
e1852,xiling_wujia,weibo,2025-07-19T00:40:38+08:00,2025-07-19T00:40:38+08:00,文化节组织有序，体验棒,"文化节,有序,体验,组织",11,urban_renewal,event,喜爱,1.0,positive,1.0,high,0.473,True,宜昌,relevant,科教文化服务,22,2,小学,,T2,宜昌市伍家岗区外国语小学,main,general,111.3614,30.6396,534647.7,3.391078e+06,宜昌市伍家岗区外国语小学,科教文化服务,1.0,Very Positive,0.11,喜悦满意,喜悦满意,,
e1853,xiling_wujia,dianping,2025-07-18T14:43:26+08:00,2025-07-18T14:43:26+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_operation,environment,喜爱,1.0,positive,1.0,medium,0.471,True,宜昌,relevant,风景名胜,17,15,旅游景点,,T2,长江·西坝旅游岛龙园项目,main,general,111.2703,30.7211,525887.06,3.4000815e+06,长江·西坝旅游岛龙园项目,风景名胜,0.94,Very Positive,0.12,期待建议,期待建议,,
e1854,xiling_wujia,meituan,2025-07-12T00:44:14+08:00,2025-07-12T00:44:14+08:00,剧院演出水准很高，推荐,"水准,剧院,演出,推荐",11,urban_operation,culture,喜爱,1.0,positive,1.0,medium,0.478,True,宜昌,relevant,科教文化服务,4,0,中学,,T2,宜昌市第十七中学,main,general,111.3841,30.6475,536816.6,3.3919528e+06,宜昌市第十七中学,科教文化服务,0.99,Very Positive,0.11,喜悦满意,喜悦满意,,
e1855,xiling_wujia,weibo,2025-07-16T17:53:16+08:00,2025-07-16T17:53:16+08:00,没什么亮点,"亮点,没什么",5,urban_operation,service,好奇,0.284,neutral,0.284,high,0.465,True,宜昌,relevant,餐饮服务,20,0,特色/地方风味餐厅,,T2,宜醉烧烤(学府花园店),main,general,111.3133,30.7327,530001.0,3.4013805e+06,宜醉烧烤(学府花园店),餐饮服务,0.44,Neutral,0.05,其他,其他,,
e1856,xiling_wujia,weibo,2025-07-19T18:50:50+08:00,2025-07-19T18:50:50+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,service,期待,1.0,positive,1.0,low,0.5,True,宜昌,relevant,金融保险服务,10,3,中国建设银行,,T2,中国建设银行(三峡大学支行),main,general,111.3093,30.7319,529620.56,3.4012962e+06,中国建设银行(三峡大学支行),金融保险服务,0.99,Very Positive,0.11,期待建议,期待建议,,
e1857,xiling_wujia,dianping,2025-07-14T11:41:11+08:00,2025-07-14T11:41:11+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑",13,urban_operation,culture,失望,1.0,negative,1.0,high,0.548,True,宜昌,relevant,科教文化服务,6,0,小学,,T2,伍家岗区岳湾路小学,main,general,111.3296,30.6875,531576.4,3.396376e+06,伍家岗区岳湾路小学,科教文化服务,0.1,Very Negative,0.13,焦虑担忧,焦虑担忧,,
e1858,xiling_wujia,xiaohongshu,2025-07-17T11:40:04+08:00,2025-07-17T11:40:04+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_renewal,service,失望,0.98,negative,0.98,low,0.459,True,宜昌,relevant,商务住宅,0,0,住宅小区,,T2,中铁·龙盘湖·世纪山水,main,general,111.3967,30.6053,538043.4,3.3872805e+06,中铁·龙盘湖·世纪山水,商务住宅,0.11,Very Negative,0.12,失望厌恶,失望厌恶,,
e1859,xiling_wujia,dianping,2025-07-14T00:55:33+08:00,2025-07-14T00:55:33+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑",13,urban_operation,culture,愤怒,1.0,negative,1.0,medium,0.606,True,宜昌,relevant,科教文化服务,1,7,职业技术学校,,T2,三峡大学(中区),main,general,111.3008,30.691,528818.56,3.396754e+06,三峡大学(中区),科教文化服务,0.1,Very Negative,0.13,焦虑担忧,焦虑担忧,,
e1860,xiling_wujia,dianping,2025-07-15T23:55:06+08:00,2025-07-15T23:55:06+08:00,剧院音响效果差，失望,"音响效果,剧院,失望",10,urban_renewal,culture,失望,0.83,negative,0.83,low,0.489,True,宜昌,relevant,商务住宅,14,5,商住两用楼宇,,T2,滨江广场,main,riverside,111.3472,30.6416,533278.25,3.3912958e+06,滨江广场,商务住宅,0.26,Negative,0.1,失望厌恶,失望厌恶,,
e1861,xiling_wujia,meituan,2025-07-15T13:21:33+08:00,2025-07-15T13:21:33+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,service,满足,1.0,positive,1.0,low,0.635,True,宜昌,relevant,金融保险服务,6,6,银行,,T2,湖北银行(宜昌分行营业部),main,general,111.2825,30.7018,527067.2,3.397952e+06,湖北银行(宜昌分行营业部),金融保险服务,0.99,Very Positive,0.11,期待建议,期待建议,,
e1862,xiling_wujia,dianping,2025-07-12T15:23:17+08:00,2025-07-12T15:23:17+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_operation,environment,喜爱,1.0,positive,1.0,high,0.529,True,宜昌,relevant,风景名胜,5,2,公园,,T2,宜昌世界和平公园,main,general,111.2961,30.6866,528370.75,3.3962712e+06,宜昌世界和平公园,风景名胜,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e1863,xiling_wujia,meituan,2025-07-12T05:23:42+08:00,2025-07-12T05:23:42+08:00,大洋百货活动多，周末人气旺,"大洋,百货,周末,人气,活动",13,urban_operation,facility,满足,0.54,positive,0.54,high,0.794,True,宜昌,relevant,政府机构及社会团体,4,4,公司,,T2,宜昌市城区烟草专卖局,main,yiling_cbd,111.2894,30.7036,527726.94,3.3981478e+06,宜昌市城区烟草专卖局,政府机构及社会团体,0.67,Positive,0.13,其他,其他,,
e1864,xiling_wujia,dianping,2025-07-18T00:12:31+08:00,2025-07-18T00:12:31+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_governance,service,满足,1.0,positive,1.0,high,0.503,True,宜昌,relevant,政府机构及社会团体,3,3,法院,,T2,宜昌市伍家岗区人民法院,main,general,111.3433,30.6705,532895.1,3.3944928e+06,宜昌市伍家岗区人民法院,政府机构及社会团体,0.99,Very Positive,0.11,期待建议,期待建议,,
e1865,xiling_wujia,xiaohongshu,2025-07-16T16:54:41+08:00,2025-07-16T16:54:41+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_operation,service,愤怒,1.0,negative,1.0,medium,0.488,True,宜昌,relevant,购物服务,12,0,建材五金市场,,T2,夜明珠建材市场,main,general,111.3022,30.7371,528938.75,3.4018705e+06,夜明珠建材市场,购物服务,0.01,Very Negative,0.14,不满抱怨,不满抱怨,,
e1866,xiling_wujia,meituan,2025-07-13T14:37:57+08:00,2025-07-13T14:37:57+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_governance,service,失望,0.98,negative,0.98,high,0.606,True,宜昌,relevant,政府机构及社会团体,2,1,地市级政府及事业单位,,T2,宜昌市审计局,main,general,111.2828,30.7028,527090.25,3.3980532e+06,宜昌市审计局,政府机构及社会团体,0.11,Very Negative,0.12,失望厌恶,失望厌恶,,
e1867,xiling_wujia,meituan,2025-07-13T20:09:50+08:00,2025-07-13T20:09:50+08:00,中南路交通便利，逛街省心,"逛街,省心,南路,便利,交通",12,urban_operation,culture,喜爱,1.0,positive,1.0,medium,0.74,True,宜昌,relevant,休闲娱乐,5,2,健身中心,,T2,零距离健身游泳(兴发广场店),main,zhongnan_road,111.3257,30.6805,531208.7,3.3955952e+06,零距离健身游泳(兴发广场店),休闲娱乐,0.99,Very Positive,0.12,喜悦满意,喜悦满意,,
e1868,xiling_wujia,xiaohongshu,2025-07-14T16:41:21+08:00,2025-07-14T16:41:21+08:00,文物修缮太敷衍，丢了原味，可惜,"原味,修缮,敷衍,文物,可惜",15,urban_operation,culture,愤怒,1.0,negative,1.0,high,0.478,True,宜昌,relevant,科教文化服务,1,0,图书馆,,T2,伍家岗区图书馆,main,riverside,111.3629,30.6509,534786.25,3.3923255e+06,伍家岗区图书馆,科教文化服务,0.08,Very Negative,0.15,不满抱怨,不满抱怨,,
e1869,xiling_wujia,dianping,2025-07-14T07:37:33+08:00,2025-07-14T07:37:33+08:00,窗口排队两小时，办事效率太低,"办事效率,太低,排队,窗口,小时",14,urban_operation,service,失望,1.0,negative,1.0,low,0.675,True,宜昌,relevant,购物服务,7,1,超市,,T2,雅斯超市(香山福久源店),main,wuyi_square,111.3572,30.6538,534232.8,3.3926475e+06,雅斯超市(香山福久源店),购物服务,0.04,Very Negative,0.14,不满抱怨,不满抱怨,,
e1870,xiling_wujia,weibo,2025-07-17T22:53:18+08:00,2025-07-17T22:53:18+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_operation,service,满足,1.0,positive,1.0,high,0.468,True,宜昌,relevant,餐饮服务,1,1,火锅店,,T2,又一村(正宗郭场火锅鸡店),main,general,111.3961,30.6475,537970.4,3.3919558e+06,又一村(正宗郭场火锅鸡店),餐饮服务,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e1871,xiling_wujia,meituan,2025-07-15T16:12:50+08:00,2025-07-15T16:12:50+08:00,普通水平,"普通,水平",4,urban_operation,culture,好奇,0.298,neutral,0.298,high,0.527,True,宜昌,relevant,住宿服务,1,0,宾馆酒店,,T2,熹簌酒店(宜昌万达广场三峡职院店),main,wanda_plaza,111.3113,30.6916,529830.0,3.3968285e+06,熹簌酒店(宜昌万达广场三峡职院店),住宿服务,0.43,Neutral,0.04,其他,其他,,
e1872,xiling_wujia,xiaohongshu,2025-07-19T00:26:02+08:00,2025-07-19T00:26:02+08:00,社区物业响应及时，点赞,"点赞,社区,响应,物业,及时",11,urban_renewal,service,喜爱,0.73,positive,0.73,medium,0.53,True,宜昌,relevant,商务住宅,3,1,宿舍,,T2,三峡大学沁苑学生公寓,main,residential,111.3141,30.7198,530084.3,3.399948e+06,三峡大学沁苑学生公寓,商务住宅,0.69,Positive,0.11,喜悦满意,喜悦满意,,
e1873,xiling_wujia,xiaohongshu,2025-07-13T01:05:32+08:00,2025-07-13T01:05:32+08:00,国贸停车场绕到崩溃，烂设计,"国贸,停车场,崩溃,设计",13,urban_governance,service,愤怒,1.0,negative,1.0,medium,0.618,True,宜昌,relevant,科教文化服务,1,4,小学,,T2,宜昌市西陵区铁路坝小学,main,yiling_cbd,111.2886,30.7091,527650.25,3.3987542e+06,宜昌市西陵区铁路坝小学,科教文化服务,0.05,Very Negative,0.13,不满抱怨,不满抱怨,,
e1874,xiling_wujia,xiaohongshu,2025-07-13T02:36:14+08:00,2025-07-13T02:36:14+08:00,文创市集周末很火，氛围好,"文创,很火,市集,氛围,周末",12,urban_operation,event,期待,1.0,positive,1.0,high,0.672,True,宜昌,relevant,体育休闲服务,0,2,专科医院,,T2,宜昌春华牛皮癣中医专科医院,main,general,111.3569,30.6535,534205.44,3.3926132e+06,宜昌春华牛皮癣中医专科医院,体育休闲服务,0.95,Very Positive,0.12,喜悦满意,喜悦满意,,
e1875,xiling_wujia,weibo,2025-07-19T18:15:12+08:00,2025-07-19T18:15:12+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑",13,urban_governance,service,失望,1.0,negative,1.0,high,0.457,True,宜昌,relevant,政府机构及社会团体,1,1,乡镇以下级政府及事业单位,,T2,灵宝村(社区)村委会,main,general,111.4179,30.6502,540059.4,3.392273e+06,灵宝村(社区)村委会,政府机构及社会团体,0.1,Very Negative,0.13,焦虑担忧,焦虑担忧,,
e1876,xiling_wujia,12345,2025-07-18T09:49:43+08:00,2025-07-18T09:49:43+08:00,一般般,一般般,3,urban_governance,facility,好奇,0.2,neutral,0.2,high,0.536,True,宜昌,relevant,交通设施服务,8,0,公交车站相关,,T2,移动通信大楼(公交站),main,general,111.311,30.7044,529794.44,3.3982462e+06,移动通信大楼(公交站),交通设施服务,0.5,Neutral,0.03,其他,其他,,
e1877,xiling_wujia,xiaohongshu,2025-07-19T15:02:09+08:00,2025-07-19T15:02:09+08:00,普通水平,"普通,水平",4,urban_operation,service,好奇,0.298,neutral,0.298,medium,0.474,True,宜昌,relevant,公司企业,2,3,工厂,,T2,宜昌长江钢琴,main,general,111.3302,30.7196,531623.4,3.3999388e+06,宜昌长江钢琴,公司企业,0.43,Neutral,0.04,其他,其他,,
e1878,xiling_wujia,12345,2025-07-15T21:27:59+08:00,2025-07-15T21:27:59+08:00,活动结束垃圾满地没人扫，太乱,"太乱,满地,垃圾,没人,结束",14,urban_operation,event,愤怒,1.0,negative,1.0,medium,0.498,True,宜昌,relevant,休闲娱乐,0,10,羽毛球场,,T2,华羽体育羽毛球馆(鑫磊馆),main,general,111.3562,30.6596,534143.2,3.3932848e+06,华羽体育羽毛球馆(鑫磊馆),休闲娱乐,0.1,Very Negative,0.14,不满抱怨,不满抱怨,,
e1879,xiling_wujia,dianping,2025-07-17T00:07:38+08:00,2025-07-17T00:07:38+08:00,空气清新，适合晨练,"晨练,空气清新,适合",9,urban_operation,environment,期待,0.7,positive,0.7,low,0.57,True,宜昌,relevant,休闲娱乐,17,1,运动场所,,T2,文野体育篮球羽毛球乒乓球,main,general,111.315,30.7092,530172.44,3.398773e+06,文野体育篮球羽毛球乒乓球,休闲娱乐,0.75,Positive,0.09,喜悦满意,喜悦满意,,
e1880,xiling_wujia,meituan,2025-07-15T05:43:34+08:00,2025-07-15T05:43:34+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",12,urban_operation,service,喜爱,1.0,positive,1.0,high,0.612,True,宜昌,relevant,餐饮服务,1,4,茶艺馆,,T2,康庄茶楼(隆康路店),main,general,111.286,30.6989,527397.8,3.3976288e+06,康庄茶楼(隆康路店),餐饮服务,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e1881,xiling_wujia,meituan,2025-07-15T08:35:47+08:00,2025-07-15T08:35:47+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_operation,event,期待,1.0,positive,1.0,low,0.487,True,宜昌,relevant,体育休闲服务,6,0,卫生院,,T2,西陵区西陵社区卫生服务中心,main,general,111.2952,30.7126,528280.1,3.3991528e+06,西陵区西陵社区卫生服务中心,体育休闲服务,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e1882,xiling_wujia,12345,2025-07-17T20:20:21+08:00,2025-07-17T20:20:21+08:00,文化节组织有序，体验棒,"文化节,有序,体验,组织",11,urban_operation,event,满足,1.0,positive,1.0,low,0.544,True,宜昌,relevant,体育休闲服务,2,4,医疗保健用品,,T2,自然之声助听器(宜昌伍家店),main,general,111.355,30.6527,534024.25,3.392523e+06,自然之声助听器(宜昌伍家店),体育休闲服务,1.0,Very Positive,0.11,喜悦满意,喜悦满意,,
e1883,xiling_wujia,meituan,2025-07-16T12:00:38+08:00,2025-07-16T12:00:38+08:00,停车场收费贵还找不到位，真坑,"真坑,停车场,收费,到位",14,urban_governance,facility,失望,1.0,negative,1.0,high,0.61,True,宜昌,relevant,交通设施服务,1,0,快速公交站,,T2,BRT绿萝路(快速公交站),main,transit_hub,111.2895,30.7088,527730.5,3.3987285e+06,BRT绿萝路(快速公交站),交通设施服务,0.02,Very Negative,0.14,不满抱怨,不满抱怨,,
e1884,xiling_wujia,dianping,2025-07-13T12:56:55+08:00,2025-07-13T12:56:55+08:00,大洋百货节假日挤得想逃，太差,"挤得,节假日,大洋,百货",14,urban_operation,service,愤怒,1.0,negative,1.0,medium,0.678,True,宜昌,relevant,金融保险服务,15,5,中国银行,,T2,中国银行(宜昌葛洲坝支行),main,yiling_cbd,111.2908,30.7063,527860.5,3.3984455e+06,中国银行(宜昌葛洲坝支行),金融保险服务,0.08,Very Negative,0.14,不满抱怨,不满抱怨,,
e1885,xiling_wujia,weibo,2025-07-13T19:59:28+08:00,2025-07-13T19:59:28+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_operation,culture,愤怒,1.0,negative,1.0,low,0.546,True,宜昌,relevant,餐饮服务,8,1,冷饮店,,T2,芭锘客·鲜果茶(沁苑店),main,general,111.3105,30.7201,529738.06,3.3999852e+06,芭锘客·鲜果茶(沁苑店),餐饮服务,0.1,Very Negative,0.13,不满抱怨,不满抱怨,,
e1886,xiling_wujia,meituan,2025-07-15T12:22:18+08:00,2025-07-15T12:22:18+08:00,这条路修好后通畅多了，赞,"修好,通畅,这条",12,urban_governance,facility,满足,1.0,positive,1.0,high,0.664,True,宜昌,relevant,交通设施服务,1,4,公共停车场,,T2,五一广场停车场,main,wuyi_square,111.3534,30.6466,533876.25,3.3918482e+06,五一广场停车场,交通设施服务,0.94,Very Positive,0.12,喜悦满意,喜悦满意,,
e1887,xiling_wujia,dianping,2025-07-14T14:33:53+08:00,2025-07-14T14:33:53+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_governance,facility,期待,1.0,positive,1.0,medium,0.631,True,宜昌,relevant,交通设施服务,6,0,停车场相关,,T2,宜昌城市停车科技高中停车场,main,general,111.2783,30.7128,526655.9,3.3991672e+06,宜昌城市停车科技高中停车场,交通设施服务,0.98,Very Positive,0.11,喜悦满意,喜悦满意,,
e1888,xiling_wujia,meituan,2025-07-19T05:25:12+08:00,2025-07-19T05:25:12+08:00,公厕翻新后干净整洁，维护得很好,"公厕,翻新,整洁,干净,维护",15,urban_governance,facility,喜爱,1.0,positive,1.0,high,0.562,True,宜昌,relevant,交通设施服务,2,1,公交车站相关,,T2,宜昌中心医院(公交站),main,general,111.2978,30.6884,528529.94,3.3964672e+06,宜昌中心医院(公交站),交通设施服务,0.93,Very Positive,0.15,喜悦满意,喜悦满意,,
e1889,xiling_wujia,meituan,2025-07-15T08:55:45+08:00,2025-07-15T08:55:45+08:00,设双向四车道,"车道,双向",6,urban_operation,service,好奇,0.312,neutral,0.312,low,0.635,True,宜昌,relevant,餐饮服务,26,1,中餐厅,,T2,巴东羊肉面馆(宜昌金融街店),main,general,111.2733,30.7057,526185.4,3.3983735e+06,巴东羊肉面馆(宜昌金融街店),餐饮服务,0.42,Neutral,0.06,其他,其他,,
e1890,xiling_wujia,dianping,2025-07-18T13:56:40+08:00,2025-07-18T13:56:40+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_renewal,service,愤怒,0.98,negative,0.98,low,0.545,True,宜昌,relevant,商务住宅,23,3,住宅区,,T2,天玺,main,general,111.2974,30.7209,528481.9,3.4000735e+06,天玺,商务住宅,0.11,Very Negative,0.12,失望厌恶,失望厌恶,,
e1891,xiling_wujia,dianping,2025-07-17T01:26:11+08:00,2025-07-17T01:26:11+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",12,urban_operation,service,喜爱,1.0,positive,1.0,low,0.5,True,宜昌,relevant,生活服务,8,0,物流速递,,T2,菜鸟驿站(三峡大学南苑学生公寓店),main,residential,111.3077,30.7199,529472.7,3.3999578e+06,菜鸟驿站(三峡大学南苑学生公寓店),生活服务,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e1892,xiling_wujia,dianping,2025-07-16T07:57:32+08:00,2025-07-16T07:57:32+08:00,也就那样吧,那样,5,urban_renewal,service,好奇,0.242,neutral,0.242,high,0.514,True,宜昌,relevant,商务住宅,2,2,住宅小区,,T2,弘洋·东郡B区,main,general,111.3587,30.6396,534381.1,3.3910755e+06,弘洋·东郡B区,商务住宅,0.53,Neutral,0.05,其他,其他,,
e1893,xiling_wujia,xiaohongshu,2025-07-13T14:50:46+08:00,2025-07-13T14:50:46+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",12,urban_operation,service,期待,1.0,positive,1.0,low,0.453,True,宜昌,relevant,生活服务,24,1,物流速递,,T2,愚公物流,main,general,111.3347,30.6999,532067.06,3.3977495e+06,愚公物流,生活服务,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e1894,xiling_wujia,dianping,2025-07-14T13:59:20+08:00,2025-07-14T13:59:20+08:00,感觉一般,"感觉,一般",4,urban_operation,service,好奇,0.27,neutral,0.27,medium,0.501,True,宜昌,relevant,购物服务,17,5,购物中心,,T2,天悦广场,main,general,111.3403,30.6728,532609.8,3.3947535e+06,天悦广场,购物服务,0.55,Neutral,0.04,其他,其他,,
e1895,xiling_wujia,meituan,2025-07-12T14:27:58+08:00,2025-07-12T14:27:58+08:00,街区活动吸引很多人，有活力,"街区,活力,吸引,很多,活动",13,urban_operation,event,喜爱,1.0,positive,1.0,medium,0.536,True,宜昌,relevant,休闲娱乐,12,2,娱乐场所,,T2,壹场TV LIVE,main,general,111.3133,30.6735,530022.3,3.3948228e+06,壹场TV LIVE,休闲娱乐,0.97,Very Positive,0.13,喜悦满意,喜悦满意,,
e1896,xiling_wujia,xiaohongshu,2025-07-16T05:14:24+08:00,2025-07-16T05:14:24+08:00,路灯坏了几天没人修，晚上黑得可怕,"没人修,黑得,路灯,可怕,晚上",16,urban_governance,facility,失望,1.0,negative,1.0,high,0.637,True,宜昌,relevant,交通设施服务,3,5,公交车站相关,,T2,李家湖路(公交站),main,general,111.3539,30.6455,533925.2,3.3917215e+06,李家湖路(公交站),交通设施服务,0.01,Very Negative,0.16,不满抱怨,不满抱怨,,
e1897,xiling_wujia,dianping,2025-07-19T16:45:53+08:00,2025-07-19T16:45:53+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_operation,service,期待,1.0,positive,1.0,high,0.449,True,宜昌,relevant,住宿服务,3,0,旅馆招待所,,T2,宜昌家威旅馆,main,general,111.3621,30.6652,534702.6,3.393909e+06,宜昌家威旅馆,住宿服务,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e1898,xiling_wujia,12345,2025-07-19T23:52:16+08:00,2025-07-19T23:52:16+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_operation,event,失望,1.0,negative,1.0,low,0.575,True,宜昌,relevant,体育休闲服务,2,1,诊所,,T2,榕树家中医诊所(深圳二路店),main,general,111.3087,30.7045,529571.25,3.3982542e+06,榕树家中医诊所(深圳二路店),体育休闲服务,0.02,Very Negative,0.14,不满抱怨,不满抱怨,,
